,PID,SalePrice,MSSubClass,BldgType,HouseStyle,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Functional,SaleCondition,SaleType,MoSold,YrSold
842,535177020,120000,20,1Fam,1Story,1144,0,0,1144,0.0,0.0,1,0,3,1,6,Typ,Normal,WD ,6,2007
843,535478110,124000,190,2fmCon,SFoyer,1025,0,0,1025,1.0,0.0,1,0,3,1,6,Typ,Normal,WD ,3,2006
844,528142070,329900,60,1Fam,2Story,1544,814,0,2358,1.0,0.0,2,1,4,1,10,Typ,Partial,New,8,2006
845,527276040,133000,20,1Fam,1Story,1488,0,0,1488,0.0,0.0,2,1,3,1,6,Typ,Family,WD ,7,2008
846,908127070,110000,20,1Fam,1Story,1179,0,0,1179,0.0,0.0,1,0,2,1,5,Min2,Normal,WD ,6,2007
847,908186090,142500,180,TwnhsE,SFoyer,1072,0,0,1072,1.0,0.0,1,0,2,1,5,Typ,Partial,New,10,2006
848,916403290,187500,50,1Fam,1.5Fin,1187,530,0,1717,0.0,0.0,2,1,3,1,7,Typ,Normal,WD ,4,2007
849,528327070,327000,60,1Fam,2Story,1466,1221,0,2687,1.0,0.0,2,1,4,1,10,Typ,Normal,WD ,9,2009
850,535453040,125900,20,1Fam,1Story,1027,0,0,1027,0.0,1.0,1,0,3,1,6,Typ,Normal,WD ,11,2008
851,923276180,139000,20,1Fam,1Story,816,0,0,816,1.0,0.0,1,0,2,1,4,Typ,Normal,WD ,5,2007
852,534430110,137000,20,1Fam,1Story,1008,0,0,1008,0.0,0.0,1,0,2,1,4,Typ,Normal,WD ,7,2006
853,907187030,188000,60,1Fam,2Story,880,844,0,1724,0.0,0.0,2,1,3,1,8,Typ,Normal,WD ,7,2008
854,535383120,78500,30,1Fam,1Story,725,0,0,725,0.0,0.0,1,1,1,1,4,Typ,Normal,WD ,11,2009
855,902205070,46500,20,1Fam,1Story,407,0,0,407,0.0,0.0,1,0,1,1,3,Typ,Abnorml,WD ,3,2008
856,535453100,138000,80,1Fam,SLvl,1183,0,0,1183,1.0,0.0,1,0,3,1,6,Typ,Normal,WD ,7,2009
857,528488100,185000,20,1Fam,1Story,1221,0,0,1221,1.0,0.0,2,0,2,1,6,Typ,Normal,WD ,10,2009
858,534403370,158000,80,1Fam,SLvl,1445,0,0,1445,0.0,0.0,1,1,3,1,7,Typ,Normal,WD ,8,2009
859,535455080,105500,45,1Fam,1.5Unf,832,0,0,832,0.0,0.0,1,0,2,1,4,Typ,Normal,WD ,6,2008
860,532479120,171000,85,1Fam,SFoyer,1701,0,0,1701,1.0,0.0,2,0,3,1,6,Min2,Normal,WD ,1,2007
861,531452260,184000,60,1Fam,2Story,754,786,0,1540,1.0,0.0,2,1,3,1,6,Typ,Normal,WD ,10,2009
862,528488130,187750,20,1Fam,1Story,1301,0,0,1301,1.0,0.0,2,0,2,1,5,Typ,Partial,New,8,2006
863,923229010,146800,80,1Fam,SLvl,1062,0,0,1062,1.0,0.0,1,0,3,1,5,Typ,Normal,WD ,5,2007
864,528382020,290000,60,1Fam,2Story,1164,1106,0,2270,0.0,0.0,2,1,4,1,9,Typ,Normal,WD ,4,2010
865,914478045,169900,80,1Fam,SLvl,1034,0,0,1034,1.0,0.0,1,0,3,1,6,Typ,Normal,WD ,5,2010
866,535478040,130000,85,1Fam,SFoyer,936,0,0,936,1.0,0.0,1,0,3,1,6,Typ,Normal,WD ,10,2007
867,907227080,123000,20,1Fam,1Story,894,0,0,894,0.0,0.0,1,0,2,1,6,Typ,Normal,WD ,9,2009
868,532376090,143900,20,1Fam,1Story,1696,0,0,1696,0.0,0.0,1,1,3,1,8,Min2,Normal,WD ,3,2007
869,907196050,223500,60,1Fam,2Story,920,866,0,1786,1.0,0.0,2,1,3,1,6,Typ,Normal,WD ,9,2008
870,907265100,207000,60,1Fam,2Story,886,878,0,1764,0.0,0.0,2,1,3,1,7,Typ,Normal,WD ,6,2008
871,528114050,440000,20,1Fam,1Story,1976,0,0,1976,1.0,0.0,2,0,2,1,7,Typ,Partial,New,7,2007
872,907260030,198500,60,1Fam,2Story,840,885,0,1725,0.0,0.0,2,1,3,1,6,Typ,Normal,WD ,11,2009
873,905200510,149350,20,1Fam,1Story,1228,0,0,1228,0.0,0.0,1,1,3,1,6,Typ,Normal,WD ,6,2008
874,527106050,165000,60,1Fam,2Story,680,790,0,1470,0.0,0.0,2,1,3,1,7,Typ,Normal,WD ,10,2008
875,527325160,235000,60,1Fam,2Story,1468,795,0,2263,1.0,0.0,2,1,3,1,9,Typ,Normal,WD ,3,2006
876,535403190,143500,20,1Fam,1Story,951,0,0,951,1.0,0.0,1,0,2,1,6,Typ,Normal,WD ,9,2009
877,907410040,203160,60,1Fam,2Story,851,886,0,1737,0.0,0.0,2,1,3,1,7,Typ,Partial,New,8,2006
878,531384070,191750,60,1Fam,2Story,920,900,0,1820,0.0,0.0,2,1,3,1,7,Typ,Normal,WD ,5,2007
879,528290170,187000,60,1Fam,2Story,940,750,0,1690,1.0,0.0,2,1,3,1,7,Typ,Normal,WD ,6,2007
880,903457130,99500,190,2fmCon,1.5Fin,838,477,0,1315,1.0,0.0,2,0,3,1,5,Typ,Abnorml,COD,2,2007
881,902402250,122500,190,2fmCon,2Story,1246,1044,0,2290,0.0,0.0,2,0,4,2,11,Typ,Normal,WD ,4,2010
882,533223050,148800,160,TwnhsE,2Story,551,551,0,1102,0.0,0.0,2,1,2,1,4,Typ,Normal,WD ,3,2007
883,527376090,153500,20,1Fam,1Story,1074,0,0,1074,1.0,0.0,1,1,3,1,6,Typ,Normal,WD ,7,2006
884,528168040,285000,60,1Fam,2Story,1234,1140,0,2374,0.0,0.0,2,1,4,1,10,Typ,Normal,WD ,5,2007
885,528174070,184500,120,Twnhs,1Story,1306,0,0,1306,1.0,0.0,2,0,1,1,5,Typ,Normal,WD ,3,2009
886,527106140,195500,60,1Fam,2Story,926,678,0,1604,0.0,0.0,2,1,3,1,7,Typ,Normal,WD ,5,2008
887,909281080,257500,50,1Fam,1.5Fin,1225,908,0,2133,1.0,0.0,1,1,4,1,8,Typ,Normal,WD ,7,2010
888,534250410,185000,60,1Fam,2Story,943,933,0,1876,0.0,0.0,2,1,4,1,8,Typ,Normal,WD ,7,2008
889,907200250,160000,80,1Fam,SLvl,1009,0,0,1009,0.0,0.0,2,0,3,1,6,Typ,Normal,WD ,6,2007
890,907200170,132500,80,1Fam,SLvl,954,0,0,954,0.0,0.0,1,0,3,1,6,Typ,Normal,WD ,7,2006
891,527182190,212000,120,TwnhsE,1Story,1502,0,0,1502,1.0,0.0,1,1,1,1,4,Typ,Normal,WD ,6,2010
892,528290090,176000,60,1Fam,2Story,707,707,0,1414,0.0,0.0,2,1,3,1,6,Typ,Normal,WD ,4,2008
893,528228440,192000,120,TwnhsE,1Story,1269,0,0,1269,0.0,0.0,2,0,2,1,6,Typ,Normal,WD ,4,2010
894,905476225,130000,120,TwnhsE,1Story,1038,0,0,1038,0.0,0.0,2,0,2,1,5,Typ,Normal,WD ,7,2007
895,907260040,192000,20,1Fam,1Story,1459,0,0,1459,0.0,0.0,2,0,3,1,6,Typ,Normal,WD ,9,2007
896,535426150,113500,20,1Fam,1Story,1142,0,0,1142,0.0,0.0,1,0,2,1,5,Typ,Normal,WD ,4,2009
897,535376090,117000,20,1Fam,1Story,833,0,0,833,0.0,0.0,1,0,2,1,4,Typ,Normal,WD ,8,2006
898,526302040,157500,20,1Fam,1Story,1024,0,0,1024,1.0,0.0,1,0,2,1,5,Typ,Normal,WD ,8,2006
899,528188160,200000,120,TwnhsE,1Story,1405,0,0,1405,1.0,0.0,2,0,2,1,6,Typ,Normal,WD ,3,2007
900,527451450,89000,160,Twnhs,2Story,483,465,0,948,0.0,0.0,1,1,2,1,5,Typ,Normal,WD ,7,2006
901,535453150,140000,20,1Fam,1Story,1170,0,0,1170,0.0,1.0,1,0,3,1,6,Typ,Normal,WD ,3,2007
902,907412020,190000,60,1Fam,2Story,864,864,0,1728,0.0,0.0,2,1,3,1,7,Typ,Normal,WD ,4,2009
903,907252220,261500,60,1Fam,2Story,1299,573,0,1872,1.0,0.0,2,1,3,1,7,Typ,Normal,WD ,11,2009
904,535354260,156000,50,1Fam,1.5Fin,1216,0,512,1728,1.0,0.0,1,0,3,1,7,Typ,Normal,WD ,6,2007
905,910206010,68104,50,1Fam,1.5Fin,640,0,205,845,0.0,0.0,1,0,1,1,4,Maj2,Normal,WD ,3,2007
906,903232030,81300,30,1Fam,1Story,808,0,0,808,0.0,0.0,1,0,1,1,6,Min2,Normal,WD ,6,2008
907,921201060,370000,20,1Fam,1Story,1964,0,0,1964,1.0,0.0,2,1,3,1,7,Typ,Normal,WD ,6,2008
908,535353040,145500,20,1Fam,1Story,1031,0,0,1031,1.0,0.0,1,0,2,1,5,Typ,Normal,WD ,3,2009
909,534427040,142000,20,1Fam,1Story,1252,0,0,1252,0.0,0.0,1,0,3,1,7,Typ,Normal,WD ,10,2008
910,527368020,216000,60,1Fam,2Story,814,860,0,1674,1.0,0.0,2,1,3,1,7,Typ,Normal,WD ,1,2010
911,905103110,123000,20,1Fam,1Story,1040,0,0,1040,1.0,0.0,1,0,3,1,6,Typ,Normal,WD ,2,2007
912,528477080,254900,60,1Fam,2Story,991,956,0,1947,0.0,0.0,2,1,3,1,8,Typ,Normal,WD ,5,2010
913,903230120,79000,20,1Fam,1Story,896,0,0,896,,,1,0,2,1,4,Typ,Abnorml,ConLD,4,2008
914,906475050,180000,80,1Fam,SLvl,988,0,0,988,1.0,0.0,1,0,1,1,4,Typ,Normal,WD ,10,2006
915,528429070,240000,20,1Fam,1Story,1578,0,0,1578,1.0,0.0,2,0,3,1,7,Typ,Normal,WD ,5,2008
916,905426010,243000,20,1Fam,1Story,2158,0,0,2158,1.0,0.0,2,0,4,1,7,Typ,Normal,WD ,6,2007
917,528150080,372397,20,1Fam,1Story,1792,0,0,1792,1.0,0.0,2,0,2,1,6,Typ,Partial,New,3,2006
918,534450090,39300,20,1Fam,1Story,334,0,0,334,0.0,0.0,1,0,1,1,2,Typ,Normal,WD ,1,2007
919,534403440,157500,60,1Fam,2Story,720,720,0,1440,0.0,0.0,1,1,4,1,7,Typ,Normal,WD ,7,2006
920,905201080,187000,20,1Fam,1Story,1375,0,0,1375,1.0,0.0,1,0,3,1,6,Typ,Normal,WD ,12,2007
921,914476380,173000,80,1Fam,SLvl,1217,0,0,1217,1.0,0.0,2,0,3,1,6,Typ,Normal,WD ,6,2009
922,533223110,139000,160,TwnhsE,2Story,530,550,0,1080,0.0,0.0,2,1,2,1,4,Typ,Normal,WD ,7,2006
923,534426040,145500,20,1Fam,1Story,1053,0,0,1053,1.0,0.0,1,1,3,1,5,Typ,Normal,WD ,8,2008
924,527358140,190000,20,1Fam,1Story,1844,0,0,1844,0.0,0.0,2,0,3,1,7,Typ,Normal,COD,1,2010
925,528102030,394617,20,1Fam,1Story,1932,0,0,1932,1.0,0.0,2,0,2,1,7,Typ,Partial,New,11,2008
926,905107320,158900,60,1Fam,2Story,672,714,0,1386,0.0,0.0,2,1,3,1,6,Typ,Abnorml,WD ,4,2010
927,528228290,174000,120,TwnhsE,1Story,1555,0,0,1555,0.0,0.0,2,0,2,1,7,Typ,Normal,WD ,6,2009
928,527427210,190000,120,TwnhsE,1Story,1419,0,0,1419,1.0,0.0,2,0,2,1,4,Typ,Normal,WD ,9,2006
929,909100110,128000,70,1Fam,2Story,841,806,0,1647,1.0,0.0,1,1,4,1,6,Typ,Normal,WD ,5,2010
930,528228415,178740,120,TwnhsE,1Story,1414,0,0,1414,0.0,0.0,2,0,2,1,6,Typ,Normal,WD ,5,2006
931,909281130,315000,70,1Fam,2Story,1549,1178,0,2727,0.0,0.0,2,1,3,1,10,Maj1,Normal,WD ,12,2007
932,907202240,163000,20,1Fam,1Story,1558,0,0,1558,1.0,0.0,2,0,2,1,5,Min2,Normal,WD ,8,2008
933,903400040,180500,70,1Fam,2Story,1060,764,0,1824,0.0,0.0,1,0,3,1,8,Typ,Normal,WD ,7,2007
934,532351060,129500,20,1Fam,1Story,988,0,0,988,1.0,0.0,1,0,3,1,6,Typ,Normal,WD ,7,2006
935,532377100,133000,20,1Fam,1Story,1040,0,0,1040,1.0,0.0,1,1,3,1,5,Typ,Normal,WD ,6,2010
936,527325240,161000,20,1Fam,1Story,1211,0,0,1211,1.0,0.0,2,0,3,1,6,Typ,Normal,WD ,11,2008
937,528390210,248000,60,1Fam,2Story,979,871,0,1850,0.0,0.0,2,1,3,1,7,Typ,Normal,WD ,1,2009
938,532354150,135000,20,1Fam,1Story,864,0,0,864,1.0,0.0,1,0,3,1,5,Typ,Normal,WD ,7,2008
939,903452025,93850,30,1Fam,1Story,768,0,0,768,0.0,0.0,1,0,1,1,4,Typ,Normal,WD ,7,2008
940,528456240,208300,20,1Fam,1Story,1218,0,0,1218,0.0,0.0,2,0,2,1,4,Typ,Partial,New,9,2009
941,534225120,142600,90,Duplex,1Story,1728,0,0,1728,0.0,0.0,2,0,6,2,10,Typ,Normal,WD ,11,2008
942,906382060,212999,20,1Fam,1Story,1500,0,0,1500,0.0,0.0,2,0,3,1,7,Typ,Normal,WD ,6,2007
943,528166060,386250,20,1Fam,1Story,2392,0,0,2392,0.0,0.0,2,0,3,1,8,Typ,Normal,WD ,6,2009
944,533253180,213750,120,TwnhsE,1Story,1295,0,0,1295,1.0,0.0,1,0,1,1,4,Typ,Normal,WD ,7,2007
945,528315110,315000,60,1Fam,2Story,1470,1160,0,2630,1.0,0.0,2,1,4,1,8,Typ,Normal,WD ,6,2008
946,535150280,124000,20,1Fam,1Story,1144,0,0,1144,1.0,0.0,1,1,3,1,6,Typ,Normal,COD,8,2008
947,902305110,150000,70,1Fam,2Story,930,636,0,1566,0.0,0.0,2,0,3,1,7,Typ,Abnorml,WD ,4,2010
948,907125040,139500,20,1Fam,1Story,1022,0,0,1022,0.0,1.0,1,0,3,1,6,Typ,Normal,WD ,8,2007
949,910203020,120500,30,1Fam,1Story,778,0,0,778,0.0,0.0,1,0,2,1,4,Typ,Normal,WD ,2,2008
950,528363020,290000,60,1Fam,2Story,1251,1250,0,2501,0.0,0.0,2,1,4,1,9,Typ,Normal,WD ,6,2008
951,923202025,215000,90,Duplex,SFoyer,1368,0,0,1368,2.0,0.0,2,0,2,2,8,Typ,Normal,WD ,11,2006
952,528429100,336820,20,1Fam,1Story,1670,0,0,1670,1.0,0.0,2,1,2,1,6,Typ,Partial,New,9,2006
953,533236040,174000,160,Twnhs,2Story,764,677,0,1441,0.0,0.0,2,1,2,1,5,Typ,Normal,WD ,11,2007
954,535151110,142100,20,1Fam,1Story,1053,0,0,1053,1.0,0.0,1,0,3,1,6,Typ,Normal,WD ,7,2007
955,905377020,130000,20,1Fam,1Story,1630,0,0,1630,0.0,0.0,2,0,3,1,6,Mod,Normal,COD,3,2007
956,903401020,184000,50,1Fam,1.5Fin,1133,687,0,1820,1.0,0.0,2,0,4,1,8,Typ,Normal,WD ,6,2008
957,906230010,269500,90,Duplex,2Story,1168,1619,0,2787,2.0,0.0,4,2,6,2,8,Typ,Normal,WD ,10,2009
958,534479140,146500,70,1Fam,2Story,888,756,0,1644,0.0,0.0,1,1,3,1,7,Typ,Normal,WD ,6,2007
959,909253180,145000,50,1Fam,1.5Fin,877,600,0,1477,0.0,1.0,2,0,3,1,6,Typ,Normal,WD ,8,2009
960,531379030,187000,60,1Fam,2Story,941,896,0,1837,0.0,0.0,2,1,3,1,7,Typ,Normal,WD ,7,2006
961,907227090,119900,20,1Fam,1Story,864,0,0,864,0.0,0.0,1,0,3,1,5,Typ,Normal,WD ,3,2006
962,909282110,210000,70,1Fam,2Story,1104,697,0,1801,0.0,0.0,1,1,3,1,8,Typ,Normal,WD ,11,2006
963,528166120,412500,60,1Fam,2Story,1572,1096,0,2668,1.0,0.0,2,1,3,1,10,Typ,Normal,WD ,3,2008
964,914467050,213000,60,1Fam,2Story,910,910,0,1820,0.0,0.0,2,1,3,1,8,Typ,Normal,WD ,9,2008
965,905427140,182000,80,1Fam,SLvl,1560,0,0,1560,0.0,1.0,2,0,3,1,6,Min2,Normal,WD ,5,2006
966,527165010,185000,60,1Fam,2Story,851,858,0,1709,1.0,0.0,2,1,3,1,7,Typ,Normal,WD ,9,2008
967,527359050,152000,20,1Fam,1Story,1370,0,0,1370,0.0,0.0,2,0,3,1,6,Typ,Family,WD ,6,2009
968,535180030,135000,20,1Fam,1Story,1048,0,0,1048,1.0,0.0,1,0,3,1,6,Typ,Normal,WD ,6,2007
969,902427150,115500,20,1Fam,1Story,1093,0,0,1093,0.0,0.0,1,0,2,1,5,Typ,Normal,WD ,5,2008
970,905451300,121500,20,1Fam,1Story,1073,0,0,1073,1.0,0.0,1,0,2,1,5,Typ,Normal,WD ,2,2009
971,903233100,149000,50,1Fam,1.5Fin,1042,534,0,1576,0.0,0.0,1,0,3,1,8,Typ,Family,WD ,8,2006
972,902301030,125000,50,1Fam,1.5Fin,842,630,0,1472,0.0,0.0,1,0,3,1,6,Typ,Normal,WD ,7,2007
973,534275010,136500,20,1Fam,1Story,1050,0,0,1050,1.0,0.0,1,0,3,1,6,Typ,Normal,COD,1,2006
974,908152070,148000,20,1Fam,1Story,1113,0,0,1113,1.0,0.0,1,1,3,1,6,Typ,Normal,WD ,5,2007
975,905104090,125000,20,1Fam,1Story,894,0,0,894,0.0,0.0,1,0,3,1,5,Typ,Normal,WD ,5,2007
976,535375040,99800,30,1Fam,1Story,713,0,0,713,0.0,0.0,1,0,2,1,5,Typ,Normal,WD ,10,2006
977,907202220,120000,20,1Fam,1Story,879,0,0,879,0.0,0.0,1,0,3,1,5,Typ,Normal,Con,9,2007
978,907227050,127000,20,1Fam,1Story,864,0,0,864,0.0,0.0,1,0,3,1,5,Typ,Normal,WD ,5,2008
979,535382020,160000,190,2fmCon,1.5Fin,1766,648,0,2414,0.0,0.0,2,0,3,2,10,Mod,Normal,ConLD,5,2006
980,905403060,125600,50,1Fam,1.5Fin,617,462,0,1079,0.0,0.0,1,0,2,1,5,Typ,Normal,WD ,1,2008
981,531376090,224243,20,1Fam,1Story,1450,0,0,1450,0.0,0.0,2,0,2,1,6,Typ,Partial,New,2,2009
982,535427070,242000,20,1Fam,1Story,2069,0,0,2069,1.0,0.0,2,0,4,1,9,Typ,Normal,WD ,11,2008
983,923228270,88250,160,TwnhsE,2Story,546,546,0,1092,0.0,0.0,1,1,3,1,5,Typ,Normal,WD ,6,2010
984,528228445,191000,120,TwnhsE,1Story,1504,0,0,1504,0.0,0.0,2,0,2,1,7,Typ,Normal,WD ,5,2008
985,907125020,148000,85,1Fam,SFoyer,914,0,0,914,0.0,0.0,1,0,2,1,5,Typ,Normal,WD ,7,2006
986,533206060,166000,120,TwnhsE,1Story,1151,0,0,1151,1.0,0.0,2,0,2,1,5,Typ,Partial,New,2,2007
987,528275060,172400,60,1Fam,2Story,953,711,0,1664,0.0,0.0,2,1,3,1,7,Typ,Normal,WD ,1,2006
988,534403290,224500,60,1Fam,2Story,845,1309,0,2154,0.0,0.0,2,1,5,1,8,Typ,Normal,WD ,7,2007
989,526351100,157000,20,1Fam,1Story,1434,0,0,1434,1.0,0.0,2,0,4,1,7,Typ,Normal,WD ,6,2009
990,534201300,140000,85,1Fam,SFoyer,898,0,0,898,1.0,0.0,1,0,3,1,6,Typ,Normal,WD ,8,2006
991,527105060,183500,60,1Fam,2Story,813,712,0,1525,1.0,0.0,2,1,3,1,6,Typ,Normal,WD ,5,2006
992,904302020,80000,30,1Fam,1Story,879,0,0,879,0.0,0.0,1,0,2,1,4,Typ,Normal,WD ,1,2006
993,527107210,175000,60,1Fam,2Story,729,717,0,1446,0.0,1.0,2,1,3,1,6,Typ,Normal,WD ,8,2008
994,534425080,181900,20,1Fam,1Story,1429,0,0,1429,0.0,1.0,1,0,3,1,7,Typ,Normal,WD ,6,2007
995,528354110,315750,60,1Fam,2Story,1383,1015,0,2398,1.0,0.0,2,1,3,1,8,Typ,Normal,WD ,8,2007
996,907290250,145000,120,TwnhsE,1Story,848,0,0,848,1.0,0.0,1,0,1,1,3,Typ,Normal,WD ,2,2008
997,528480150,197000,60,1Fam,2Story,778,798,0,1576,0.0,0.0,2,1,3,1,6,Typ,Partial,New,8,2006
998,534427010,84900,90,Duplex,1Story,1728,0,0,1728,2.0,0.0,2,0,6,2,10,Typ,Abnorml,Oth,1,2010
999,905106140,158000,60,1Fam,2Story,663,689,0,1352,0.0,0.0,1,1,4,1,7,Typ,Normal,WD ,3,2010
1000,914452120,156000,85,1Fam,SFoyer,912,0,0,912,1.0,0.0,1,0,2,1,5,Typ,Normal,WD ,6,2007
1,907250050,305900,20,1Fam,1Story,2000,0,0,2000,1.0,0.0,2,0,3,1,8,Typ,Normal,WD ,7,2007
2,909425140,257500,20,1Fam,1Story,1839,0,0,1839,1.0,0.0,2,0,3,1,7,Typ,Normal,WD ,6,2007
3,535301080,116000,20,1Fam,1Story,882,0,0,882,1.0,0.0,1,0,2,1,4,Typ,Normal,WD ,5,2008
4,534125120,143450,20,1Fam,1Story,1152,0,0,1152,1.0,0.0,1,1,3,1,7,Typ,Normal,CWD,9,2007
5,528186090,277500,120,TwnhsE,1Story,1561,0,0,1561,1.0,0.0,2,0,2,1,6,Typ,Normal,WD ,8,2007
6,533236070,200000,160,Twnhs,2Story,962,645,0,1607,1.0,0.0,2,1,3,1,7,Typ,Normal,ConLD,12,2008
7,903228060,105000,50,1Fam,1.5Fin,874,468,0,1342,0.0,0.0,2,0,2,2,7,Typ,Normal,WD ,4,2008
8,528351010,755000,60,1Fam,2Story,2444,1872,0,4316,0.0,1.0,3,1,4,1,10,Typ,Normal,WD ,1,2007
9,916403200,204000,60,1Fam,2Story,1375,862,0,2237,0.0,0.0,2,1,3,1,7,Typ,Normal,WD ,2,2009
10,905401020,255000,20,1Fam,1Story,2422,0,0,2422,0.0,0.0,3,0,4,1,6,Min2,Normal,WD ,7,2007
11,535382100,156500,70,1Fam,2Story,930,760,0,1690,0.0,0.0,2,0,4,1,5,Typ,Normal,WD ,8,2009
12,905476170,86000,30,1Fam,1Story,605,0,0,605,1.0,0.0,1,0,2,1,5,Typ,Normal,WD ,7,2007
13,527364030,240900,60,1Fam,2Story,1016,868,0,1884,1.0,0.0,2,1,3,1,7,Typ,Normal,WD ,6,2009
14,526355190,268000,20,1Fam,1Story,2217,0,0,2217,1.0,0.0,2,0,4,1,8,Typ,Normal,WD ,10,2007
15,916226090,244000,120,TwnhsE,1Story,1501,0,0,1501,1.0,0.0,2,0,2,1,5,Typ,Normal,WD ,10,2007
16,533223020,155000,160,Twnhs,2Story,696,720,0,1416,1.0,0.0,2,1,3,1,6,Typ,Normal,WD ,5,2010
17,908275300,144500,20,1Fam,1Story,1526,0,0,1526,0.0,0.0,1,0,4,1,7,Min2,Normal,WD ,5,2010
18,527451170,122500,160,TwnhsE,2Story,765,600,0,1365,1.0,0.0,1,1,2,1,6,Min1,Normal,WD ,8,2007
19,907425015,141000,120,TwnhsE,1Story,848,0,0,848,1.0,0.0,1,0,1,1,3,Typ,Normal,WD ,5,2008
20,923276100,131000,20,1Fam,1Story,902,0,0,902,1.0,0.0,1,0,2,1,5,Typ,Normal,WD ,6,2006
21,909276010,230000,70,1Fam,2Story,792,725,0,1517,0.0,0.0,1,0,3,1,7,Typ,Normal,WD ,6,2006
22,528176070,320000,60,1Fam,2Story,1687,563,0,2250,1.0,0.0,2,1,3,1,7,Typ,Normal,WD ,6,2010
23,907412080,185900,60,1Fam,2Story,770,812,0,1582,0.0,0.0,2,1,3,1,6,Typ,Normal,WD ,9,2008
24,923400110,130000,60,1Fam,2Story,624,663,0,1287,0.0,0.0,1,1,3,1,6,Typ,Normal,WD ,7,2009
25,923229100,188000,80,1Fam,SLvl,1356,0,0,1356,2.0,0.0,2,0,3,1,6,Typ,Normal,WD ,9,2007
26,903233180,127500,50,1Fam,1.5Fin,959,408,0,1367,0.0,0.0,1,0,3,1,6,Typ,Normal,WD ,11,2007
27,528231030,188500,80,1Fam,SLvl,1119,0,0,1119,1.0,0.0,2,0,2,1,5,Typ,Normal,WD ,4,2007
28,909254070,200100,70,1Fam,2Story,901,901,0,1802,0.0,0.0,1,1,4,1,9,Typ,Normal,WD ,7,2006
29,527455060,148500,160,Twnhs,2Story,855,586,0,1441,0.0,0.0,2,1,3,1,7,Typ,Normal,WD ,4,2009
30,534478140,137000,90,Duplex,2Story,928,992,0,1920,0.0,0.0,2,0,4,2,10,Typ,Normal,WD ,7,2007
31,905108120,157000,90,Duplex,1Story,1949,0,0,1949,0.0,0.0,2,0,6,2,10,Typ,Normal,WD ,5,2006
32,905377130,82500,30,1Fam,1Story,861,0,0,861,0.0,0.0,1,0,1,1,4,Typ,Normal,WD ,3,2009
33,905201090,168000,20,1Fam,1Story,1437,0,0,1437,1.0,0.0,1,1,3,1,6,Min2,Normal,WD ,11,2006
34,905480210,108000,70,1Fam,2Story,755,755,0,1510,1.0,0.0,1,0,4,1,7,Typ,Normal,WD ,10,2009
35,534278070,177625,20,1Fam,1Story,1728,0,0,1728,1.0,0.0,2,0,3,1,7,Min1,Normal,WD ,7,2009
36,527368010,235000,60,1Fam,2Story,972,839,0,1811,0.0,0.0,2,1,3,1,7,Typ,Normal,WD ,10,2009
37,528188090,155000,160,Twnhs,2Story,764,862,0,1626,0.0,0.0,2,1,2,1,6,Typ,Normal,WD ,10,2008
38,535180130,108000,50,1Fam,1.5Fin,832,505,0,1337,0.0,0.0,1,0,3,1,5,Typ,Normal,WD ,2,2010
39,533210060,155000,160,TwnhsE,2Story,600,600,0,1200,0.0,0.0,2,1,2,1,4,Typ,Normal,ConLD,4,2010
40,527359010,175000,60,1Fam,2Story,1041,702,0,1743,0.0,1.0,1,2,3,1,7,Typ,Normal,WD ,6,2007
41,533130130,362500,60,1Fam,2Story,1251,1098,0,2349,1.0,0.0,2,1,4,1,9,Typ,Normal,WD ,6,2010
42,531371050,184900,20,1Fam,1Story,1200,0,0,1200,1.0,0.0,2,0,2,1,5,Typ,Normal,WD ,8,2009
43,535354050,135000,45,1Fam,1.5Unf,893,0,0,893,0.0,1.0,1,0,2,1,4,Typ,Normal,WD ,5,2007
44,902106010,150000,70,1Fam,2Story,868,690,0,1558,0.0,0.0,1,1,3,1,7,Typ,Normal,WD ,10,2009
45,533213020,195000,120,TwnhsE,1Story,1256,0,0,1256,1.0,0.0,1,1,1,1,5,Typ,Normal,WD ,3,2009
46,528456220,210000,60,1Fam,2Story,786,804,0,1590,0.0,0.0,2,1,3,1,6,Typ,Normal,WD ,6,2009
47,907227290,133000,85,1Fam,SFoyer,768,0,0,768,1.0,0.0,1,0,2,1,5,Typ,Normal,WD ,3,2009
48,528186010,286500,20,1Fam,1Story,1712,0,0,1712,1.0,0.0,2,0,3,1,8,Typ,Normal,WD ,9,2009
49,905104240,119900,190,2fmCon,1Story,868,0,0,868,1.0,0.0,1,0,2,1,6,Typ,Normal,WD ,5,2007
50,906426090,190000,20,1Fam,1Story,1582,0,0,1582,0.0,1.0,2,0,4,1,7,Typ,Normal,WD ,6,2006
51,902301120,137000,190,2fmCon,2Story,908,1020,0,1928,0.0,0.0,2,0,4,2,9,Typ,Normal,WD ,4,2006
52,902101010,115000,50,1Fam,1.5Fin,818,406,0,1224,0.0,0.0,1,0,3,1,5,Typ,Normal,WD ,12,2009
53,527450030,113500,160,Twnhs,2Story,525,567,0,1092,0.0,0.0,1,1,3,1,6,Typ,Normal,WD ,2,2007
54,535175070,167500,20,1Fam,1Story,1264,0,0,1264,1.0,0.0,1,0,3,1,6,Typ,Normal,WD ,4,2010
