,PID,SalePrice,LotFrontage,LotArea,LotShape,LandSlope,LandContour,MSZoning,Street,Alley,Neighborhood,LotConfig,Condition1,Condition2,Foundation,Utilities,Heating,HeatingQC,CentralAir,Electrical
854,535383120,78500,60.0,10800,Reg,Gtl,Lvl,RL,Pave,Grvl,OldTown,Corner,Norm,Norm,BrkTil,AllPub,GasA,TA,Y,FuseA
855,902205070,46500,62.0,7311,Reg,Gtl,Lvl,RM,Pave,,OldTown,Corner,Norm,Norm,BrkTil,AllPub,GasA,TA,N,FuseA
856,535453100,138000,80.0,8000,Reg,Gtl,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
857,528488100,185000,62.0,7500,Reg,Gtl,Lvl,FV,Pave,Pave,Somerst,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
858,534403370,158000,,12095,IR1,Gtl,Lvl,RL,Pave,,NAmes,Corner,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
859,535455080,105500,59.0,7227,Reg,Mod,HLS,RL,Pave,,NAmes,Corner,Artery,Norm,CBlock,AllPub,GasA,Gd,Y,SBrkr
860,532479120,171000,,16647,IR1,Gtl,Lvl,RL,Pave,,Sawyer,CulDSac,RRAe,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
861,531452260,184000,70.0,9109,Reg,Gtl,Lvl,RL,Pave,,SawyerW,Inside,RRAe,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
862,528488130,187750,60.0,7200,Reg,Gtl,Lvl,FV,Pave,Pave,Somerst,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
863,923229010,146800,,11333,IR1,Gtl,Lvl,RL,Pave,,Mitchel,Corner,Norm,Norm,PConc,AllPub,GasA,TA,Y,SBrkr
864,528382020,290000,92.0,11764,IR1,Gtl,Lvl,RL,Pave,,NoRidge,CulDSac,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
865,914478045,169900,,12328,IR1,Gtl,Lvl,RL,Pave,,Mitchel,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
866,535478040,130000,66.0,6760,Reg,Gtl,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
867,907227080,123000,60.0,7200,Reg,Gtl,Low,RL,Pave,,CollgCr,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
868,532376090,143900,40.0,13673,IR1,Gtl,Lvl,RL,Pave,,Sawyer,CulDSac,RRAe,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
869,907196050,223500,68.0,11250,IR1,Gtl,Lvl,RL,Pave,,CollgCr,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
870,907265100,207000,96.0,11690,IR1,Gtl,Lvl,RL,Pave,,CollgCr,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
871,528114050,440000,110.0,14977,IR1,Gtl,Lvl,RL,Pave,,NridgHt,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
872,907260030,198500,70.0,8749,Reg,Gtl,Lvl,RL,Pave,,CollgCr,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
873,905200510,149350,,8544,IR1,Gtl,Lvl,RL,Pave,,Sawyer,CulDSac,Norm,Norm,CBlock,AllPub,GasA,Gd,Y,SBrkr
874,527106050,165000,65.0,8139,Reg,Gtl,Lvl,RL,Pave,,Gilbert,Inside,Norm,Norm,PConc,AllPub,GasA,Gd,Y,SBrkr
875,527325160,235000,,16659,IR1,Gtl,Lvl,RL,Pave,,NWAmes,Corner,PosA,Norm,CBlock,AllPub,GasA,Fa,Y,SBrkr
876,535403190,143500,62.0,8010,Reg,Gtl,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,Gd,Y,SBrkr
877,907410040,203160,74.0,8581,IR1,Gtl,Lvl,RL,Pave,,CollgCr,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
878,531384070,191750,,11613,IR2,Gtl,Lvl,RL,Pave,,SawyerW,Corner,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
879,528290170,187000,58.0,9487,IR1,Gtl,Lvl,RL,Pave,,Gilbert,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
880,903457130,99500,52.0,4330,Reg,Gtl,Lvl,RM,Pave,Grvl,IDOTRR,Inside,Norm,Norm,BrkTil,AllPub,GasA,TA,Y,SBrkr
881,902402250,122500,60.0,11340,Reg,Gtl,Lvl,RM,Pave,,OldTown,Inside,Norm,Norm,PConc,AllPub,GasA,Gd,Y,SBrkr
882,533223050,148800,,5105,IR2,Gtl,Lvl,FV,Pave,,Somerst,FR2,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
883,527376090,153500,78.0,10140,Reg,Gtl,Lvl,RL,Pave,,NWAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
884,528168040,285000,93.0,11999,Reg,Gtl,Lvl,RL,Pave,,NridgHt,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
885,528174070,184500,34.0,5122,IR1,Gtl,Lvl,RL,Pave,,NridgHt,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
886,527106140,195500,59.0,9535,IR1,Gtl,Lvl,RL,Pave,,Gilbert,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
887,909281080,257500,78.0,10452,IR1,Gtl,Lvl,RL,Pave,,Crawfor,Inside,Norm,Norm,BrkTil,AllPub,GasA,Ex,Y,SBrkr
888,534250410,185000,76.0,9120,Reg,Gtl,Lvl,RL,Pave,,NWAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
889,907200250,160000,72.0,9720,Reg,Gtl,Lvl,RL,Pave,,CollgCr,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
890,907200170,132500,55.0,10780,IR1,Gtl,Lvl,RL,Pave,,CollgCr,Inside,Norm,Norm,CBlock,AllPub,GasA,Gd,Y,SBrkr
891,527182190,212000,,6820,IR1,Gtl,Lvl,RL,Pave,,StoneBr,Corner,Norm,Norm,PConc,AllPub,GasA,TA,Y,SBrkr
892,528290090,176000,,7750,Reg,Gtl,Lvl,RL,Pave,,Gilbert,Inside,RRAn,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
893,528228440,192000,43.0,3182,Reg,Gtl,Lvl,RL,Pave,,Blmngtn,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
894,905476225,130000,39.0,3869,Reg,Mod,Lvl,RL,Pave,,Edwards,Inside,Norm,Norm,CBlock,AllPub,GasA,Gd,Y,SBrkr
895,907260040,192000,70.0,8749,Reg,Gtl,Lvl,RL,Pave,,CollgCr,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
896,535426150,113500,80.0,9000,IR1,Mod,HLS,RL,Pave,,NAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,Fa,Y,SBrkr
897,535376090,117000,90.0,5400,Reg,Gtl,Lvl,RL,Pave,,OldTown,Inside,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
898,526302040,157500,85.0,10533,IR1,Gtl,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
899,528188160,200000,48.0,3242,Reg,Gtl,Lvl,RL,Pave,,NridgHt,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
900,527451450,89000,21.0,1680,Reg,Gtl,Lvl,RM,Pave,,BrDale,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
901,535453150,140000,70.0,7315,Reg,Gtl,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
902,907412020,190000,65.0,9313,IR1,Gtl,Lvl,RL,Pave,,CollgCr,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
903,907252220,261500,,11885,Reg,Gtl,Lvl,RL,Pave,,CollgCr,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
904,535354260,156000,,12099,IR1,Gtl,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
905,910206010,68104,64.0,11067,Reg,Gtl,Lvl,RM,Pave,,IDOTRR,Corner,Norm,Norm,BrkTil,AllPub,GasA,Ex,Y,SBrkr
906,903232030,81300,,6120,Reg,Gtl,Lvl,RM,Pave,,BrkSide,Inside,Norm,Norm,CBlock,AllPub,GasA,Gd,N,SBrkr
907,921201060,370000,85.0,11447,IR1,Gtl,Lvl,RL,Pave,,Timber,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
908,535353040,145500,60.0,7626,Reg,Gtl,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,Gd,Y,SBrkr
909,534427040,142000,80.0,10721,IR1,Gtl,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
910,527368020,216000,,7500,Reg,Gtl,Lvl,FV,Pave,,Somerst,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
911,905103110,123000,,11677,IR1,Gtl,Lvl,RL,Pave,,Sawyer,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
912,528477080,254900,100.0,12552,Reg,Gtl,Lvl,FV,Pave,,Somerst,Corner,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
913,903230120,79000,99.0,5940,IR1,Gtl,Lvl,RM,Pave,,BrkSide,FR3,Feedr,Norm,PConc,AllPub,GasA,TA,Y,FuseA
914,906475050,180000,,21453,IR1,Sev,Low,RL,Pave,,ClearCr,CulDSac,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
915,528429070,240000,74.0,13253,IR1,Gtl,Lvl,RL,Pave,,Somerst,Inside,RRAn,Norm,PConc,AllPub,GasA,Gd,Y,SBrkr
916,905426010,243000,84.0,12615,Reg,Gtl,Lvl,RL,Pave,,Edwards,Corner,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
917,528150080,372397,121.0,13758,IR1,Gtl,Lvl,RL,Pave,,NridgHt,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
918,534450090,39300,50.0,5000,Reg,Mod,Low,RL,Pave,,BrkSide,Inside,Norm,Norm,Slab,AllPub,GasA,Fa,N,FuseF
919,534403440,157500,85.0,9350,Reg,Gtl,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,Gd,Y,SBrkr
920,905201080,187000,81.0,14175,Reg,Mod,Bnk,RL,Pave,,Sawyer,Inside,PosA,Norm,CBlock,AllPub,GasA,Gd,Y,SBrkr
921,914476380,173000,,9947,IR1,Gtl,Lvl,RL,Pave,,Mitchel,CulDSac,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
922,533223110,139000,,4447,IR1,Gtl,Lvl,FV,Pave,,Somerst,FR2,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
923,534426040,145500,72.0,10007,IR1,Gtl,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
924,527358140,190000,105.0,11751,IR1,Gtl,Lvl,RL,Pave,,NWAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
925,528102030,394617,96.0,12444,Reg,Gtl,Lvl,RL,Pave,,NridgHt,FR2,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
926,905107320,158900,,11616,IR1,Gtl,Lvl,RL,Pave,,Sawyer,CulDSac,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
927,528228290,174000,53.0,3684,Reg,Gtl,Lvl,RL,Pave,,Blmngtn,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
928,527427210,190000,26.0,8773,IR2,Gtl,Lvl,RH,Pave,,NAmes,FR2,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
929,909100110,128000,66.0,6858,Reg,Gtl,Bnk,RL,Pave,,SWISU,Corner,Norm,Norm,PConc,AllPub,GasA,TA,N,FuseF
930,528228415,178740,,3072,Reg,Gtl,Lvl,RM,Pave,,Blmngtn,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
931,909281130,315000,70.0,10570,Reg,Mod,Bnk,RL,Pave,,Crawfor,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
932,907202240,163000,40.0,14330,IR1,Gtl,Lvl,RL,Pave,,CollgCr,CulDSac,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
933,903400040,180500,60.0,13515,Reg,Gtl,Lvl,RL,Pave,Pave,BrkSide,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,FuseA
934,532351060,129500,70.0,9100,Reg,Gtl,Lvl,RL,Pave,,Sawyer,Inside,RRAe,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
935,532377100,133000,75.0,7500,Reg,Gtl,Lvl,RL,Pave,,Sawyer,Corner,Feedr,Norm,CBlock,AllPub,GasA,Fa,Y,SBrkr
936,527325240,161000,90.0,13068,Reg,Gtl,Lvl,RL,Pave,,NWAmes,Corner,Norm,Norm,PConc,AllPub,GasA,TA,Y,SBrkr
937,528390210,248000,,29959,IR2,Gtl,Lvl,RL,Pave,,NoRidge,FR2,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
938,532354150,135000,75.0,8100,Reg,Gtl,Lvl,RL,Pave,,Sawyer,Inside,Feedr,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
939,903452025,93850,,6291,IR1,Gtl,Lvl,RM,Grvl,,IDOTRR,Inside,RRNe,Norm,BrkTil,AllPub,GasA,TA,Y,SBrkr
940,528456240,208300,75.0,7862,IR1,Gtl,Lvl,FV,Pave,,Somerst,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
941,534225120,142600,74.0,13101,IR1,Gtl,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
942,906382060,212999,73.0,8760,Reg,Gtl,Lvl,RL,Pave,,CollgCr,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
943,528166060,386250,103.0,13472,Reg,Gtl,Lvl,RL,Pave,,NridgHt,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
944,533253180,213750,40.0,3840,IR1,Gtl,Lvl,RL,Pave,,Greens,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
945,528315110,315000,80.0,9200,Reg,Gtl,Lvl,RL,Pave,,NoRidge,Inside,Norm,Norm,PConc,AllPub,GasA,Gd,Y,SBrkr
946,535150280,124000,71.0,9204,Reg,Gtl,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
947,902305110,150000,60.0,9600,Reg,Gtl,Lvl,RM,Pave,Grvl,OldTown,Corner,Norm,Norm,BrkTil,AllPub,GasW,TA,N,SBrkr
948,907125040,139500,,14217,IR2,Gtl,Lvl,RL,Pave,,CollgCr,CulDSac,Norm,Norm,PConc,AllPub,GasA,Gd,Y,SBrkr
949,910203020,120500,71.0,6900,Reg,Gtl,Lvl,RM,Pave,,IDOTRR,Inside,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
950,528363020,290000,,11929,IR1,Gtl,Lvl,RL,Pave,,NoRidge,CulDSac,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
951,923202025,215000,78.0,7020,Reg,Gtl,Lvl,RM,Pave,,Mitchel,Inside,Norm,Norm,PConc,AllPub,GasA,Gd,Y,SBrkr
952,528429100,336820,49.0,15218,IR1,Gtl,Lvl,RL,Pave,,Somerst,CulDSac,RRAn,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
953,533236040,174000,24.0,2645,Reg,Gtl,Lvl,FV,Pave,Pave,Somerst,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
954,535151110,142100,60.0,8250,Reg,Gtl,Lvl,RL,Pave,,NAmes,Corner,Norm,Norm,CBlock,AllPub,GasA,Gd,Y,SBrkr
955,905377020,130000,,22692,IR1,Gtl,Lvl,RL,Pave,,Edwards,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
956,903401020,184000,60.0,9120,Reg,Gtl,Lvl,RL,Pave,Pave,BrkSide,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
957,906230010,269500,,11855,Reg,Gtl,Lvl,RL,Pave,,SawyerW,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
958,534479140,146500,79.0,9480,Reg,Gtl,Lvl,RL,Pave,,NAmes,Inside,Artery,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
959,909253180,145000,52.0,6292,Reg,Gtl,Lvl,RL,Pave,,SWISU,Inside,Norm,Norm,BrkTil,AllPub,GasA,Gd,Y,SBrkr
960,531379030,187000,70.0,8304,IR1,Gtl,Lvl,RL,Pave,,SawyerW,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
961,907227090,119900,60.0,7200,Reg,Gtl,Low,RL,Pave,,CollgCr,Inside,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
962,909282110,210000,70.0,14210,IR1,Gtl,Lvl,RL,Pave,,Crawfor,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
963,528166120,412500,110.0,13688,IR1,Gtl,Lvl,RL,Pave,,NridgHt,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
964,914467050,213000,,11050,Reg,Gtl,Lvl,RL,Pave,,Mitchel,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
965,905427140,182000,78.0,11679,IR1,Gtl,Lvl,RL,Pave,,Edwards,Inside,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
966,527165010,185000,,14067,Reg,Gtl,Lvl,RL,Pave,,Gilbert,FR3,Norm,Norm,PConc,AllPub,GasA,Gd,Y,SBrkr
967,527359050,152000,80.0,10400,Reg,Gtl,Lvl,RL,Pave,,NWAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
968,535180030,135000,72.0,10152,Reg,Gtl,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
969,902427150,115500,52.0,8516,Reg,Gtl,Lvl,RM,Pave,,OldTown,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
970,905451300,121500,68.0,9571,Reg,Gtl,Lvl,RL,Pave,,Edwards,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,FuseA
971,903233100,149000,52.0,6240,Reg,Gtl,Lvl,RM,Pave,,BrkSide,Inside,Norm,Norm,BrkTil,AllPub,GasA,Ex,Y,SBrkr
972,902301030,125000,60.0,9600,Reg,Gtl,Lvl,RM,Pave,Grvl,OldTown,Inside,Norm,Norm,PConc,AllPub,GasA,Gd,Y,SBrkr
973,534275010,136500,,10659,IR1,Gtl,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
974,908152070,148000,,7917,IR1,Gtl,Lvl,RL,Pave,,Edwards,Corner,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
975,905104090,125000,99.0,7094,IR1,Gtl,Lvl,RL,Pave,,Sawyer,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
976,535375040,99800,60.0,10410,Reg,Gtl,Lvl,RL,Pave,Grvl,OldTown,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
977,907202220,120000,75.0,9675,Reg,Gtl,Lvl,RL,Pave,,CollgCr,Corner,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
978,907227050,127000,60.0,7180,IR1,Gtl,Lvl,RL,Pave,,CollgCr,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
979,535382020,160000,60.0,10800,Reg,Gtl,Lvl,RL,Pave,,OldTown,Corner,Norm,Norm,CBlock,AllPub,GasA,TA,N,FuseA
980,905403060,125600,50.0,5190,Reg,Gtl,Lvl,RL,Pave,,Edwards,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
981,531376090,224243,61.0,7328,Reg,Gtl,Lvl,RL,Pave,,SawyerW,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
982,535427070,242000,313.0,27650,IR2,Mod,HLS,RL,Pave,,NAmes,Inside,PosA,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
983,923228270,88250,21.0,1900,Reg,Gtl,Lvl,RM,Pave,,MeadowV,Inside,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
984,528228445,191000,43.0,3182,Reg,Gtl,Lvl,RL,Pave,,Blmngtn,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
985,907125020,148000,57.0,8846,IR1,Gtl,Lvl,RL,Pave,,CollgCr,CulDSac,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
986,533206060,166000,80.0,3523,IR1,Gtl,Lvl,FV,Pave,Pave,Somerst,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
987,528275060,172400,,8121,IR1,Gtl,Lvl,RL,Pave,,Gilbert,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
988,534403290,224500,80.0,8800,Reg,Gtl,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
989,526351100,157000,85.0,10200,Reg,Gtl,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
990,534201300,140000,70.0,8400,Reg,Gtl,Lvl,RL,Pave,,NAmes,Inside,Feedr,Norm,CBlock,AllPub,GasA,Gd,Y,SBrkr
991,527105060,183500,60.0,8238,IR1,Gtl,Lvl,RL,Pave,,Gilbert,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
992,904302020,80000,50.0,5220,IR1,Gtl,Lvl,RL,Pave,,SWISU,Inside,Norm,Norm,BrkTil,AllPub,GasA,Gd,Y,SBrkr
993,527107210,175000,57.0,21872,IR2,Gtl,HLS,RL,Pave,,Gilbert,FR2,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
994,534425080,181900,,14585,IR1,Gtl,Lvl,RL,Pave,,NAmes,CulDSac,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
995,528354110,315750,95.0,11787,IR1,Gtl,Lvl,RL,Pave,,NoRidge,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
996,907290250,145000,,4426,Reg,Gtl,Lvl,RM,Pave,,CollgCr,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
997,528480150,197000,65.0,8125,Reg,Gtl,Lvl,FV,Pave,,Somerst,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
998,534427010,84900,98.0,13260,IR1,Gtl,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
999,905106140,158000,80.0,9364,Reg,Gtl,Lvl,RL,Pave,,Sawyer,Corner,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
1000,914452120,156000,,7540,IR1,Gtl,Lvl,RL,Pave,,Mitchel,CulDSac,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
1,907250050,305900,80.0,10386,Reg,Gtl,Lvl,RL,Pave,,CollgCr,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
2,909425140,257500,110.0,14442,Reg,Gtl,Lvl,RL,Pave,,Crawfor,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
3,535301080,116000,60.0,11556,Reg,Gtl,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,FuseA
4,534125120,143450,78.0,11700,Reg,Gtl,Lvl,RL,Pave,,NWAmes,Inside,RRAn,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
5,528186090,277500,60.0,7313,Reg,Gtl,Lvl,RL,Pave,,NridgHt,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
6,533236070,200000,24.0,2645,Reg,Gtl,Lvl,FV,Pave,Pave,Somerst,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
7,903228060,105000,50.0,6000,Reg,Gtl,Lvl,RM,Pave,,BrkSide,Inside,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
8,528351010,755000,104.0,21535,IR1,Gtl,Lvl,RL,Pave,,NoRidge,Corner,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
9,916403200,204000,,9839,IR1,Gtl,Lvl,RL,Pave,,Timber,CulDSac,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
10,905401020,255000,102.0,12671,IR1,Gtl,Lvl,RL,Pave,,ClearCr,Corner,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
11,535382100,156500,60.0,7200,Reg,Gtl,Lvl,RL,Pave,,OldTown,Corner,Artery,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
12,905476170,86000,58.0,9098,IR1,Gtl,Lvl,RL,Pave,,Edwards,Inside,Norm,Norm,BrkTil,AllPub,GasA,Ex,Y,SBrkr
13,527364030,240900,70.0,7000,Reg,Gtl,Lvl,FV,Pave,,Somerst,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
14,526355190,268000,95.0,15865,IR1,Mod,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
15,916226090,244000,46.0,4054,IR1,Gtl,Lvl,RL,Pave,,Timber,Inside,Norm,Norm,BrkTil,AllPub,GasA,Ex,Y,SBrkr
16,533223020,155000,24.0,2572,Reg,Gtl,Lvl,FV,Pave,,Somerst,FR2,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
17,908275300,144500,68.0,8562,Reg,Mod,Lvl,RL,Pave,,Edwards,Inside,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,FuseA
18,527451170,122500,24.0,1920,Reg,Gtl,Lvl,RM,Pave,,BrDale,Inside,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
19,907425015,141000,,4426,Reg,Gtl,Lvl,RM,Pave,,CollgCr,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
20,923276100,131000,,8885,IR1,Mod,Low,RL,Pave,,Mitchel,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
21,909276010,230000,,11435,IR1,Mod,HLS,RL,Pave,,Crawfor,Corner,Norm,Norm,PConc,AllPub,GasA,Fa,Y,SBrkr
22,528176070,320000,105.0,13650,Reg,Gtl,Lvl,RL,Pave,,NridgHt,Corner,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
23,907412080,185900,64.0,8320,Reg,Gtl,Lvl,RL,Pave,,CollgCr,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
