,PID,SalePrice,MiscFeature,Fireplaces,FireplaceQu,PoolQC,PoolArea,PavedDrive,ExterQual,OverallQual,OverallCond,MiscVal,YearBuilt,YearRemodAdd,KitchenQual,Fence,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterCond,MasVnrType,MasVnrArea
867,907227080,123000,,0,,,0,Y,TA,5,5,0,1972,1972,TA,,Hip,CompShg,MetalSd,MetalSd,TA,None,0.0
868,532376090,143900,,1,TA,,0,Y,TA,5,5,0,1962,1962,TA,,Gable,CompShg,HdBoard,HdBoard,Gd,None,0.0
869,907196050,223500,,1,TA,,0,Y,Gd,7,5,0,2001,2002,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,BrkFace,162.0
870,907265100,207000,,1,TA,,0,Y,Gd,8,5,0,1999,2000,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,BrkFace,192.0
871,528114050,440000,,1,Ex,,0,Y,Gd,8,5,0,2006,2007,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,BrkFace,304.0
872,907260030,198500,,0,,,0,Y,Gd,7,5,0,2002,2002,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,,
873,905200510,149350,,0,,,0,Y,TA,5,6,0,1966,2006,Gd,MnPrv,Gable,CompShg,HdBoard,HdBoard,TA,None,0.0
874,527106050,165000,,1,TA,,0,Y,TA,6,5,0,1995,1996,TA,,Gable,CompShg,VinylSd,VinylSd,TA,BrkFace,119.0
875,527325160,235000,,1,TA,,0,Y,TA,7,7,0,1977,1994,Gd,,Gable,CompShg,Plywood,Plywood,TA,BrkFace,34.0
876,535403190,143500,Shed,0,,,0,Y,Gd,6,9,450,1958,2007,Gd,,Hip,CompShg,Wd Sdng,Wd Sdng,Gd,None,0.0
877,907410040,203160,,0,,,0,Y,Gd,7,5,0,2006,2006,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,None,0.0
878,531384070,191750,,0,,,0,Y,Gd,6,5,0,1993,1997,Gd,GdPrv,Gable,CompShg,VinylSd,VinylSd,TA,None,0.0
879,528290170,187000,,1,TA,,0,Y,TA,6,5,0,2000,2000,TA,,Gable,CompShg,VinylSd,VinylSd,TA,None,0.0
880,903457130,99500,,0,,,0,Y,TA,4,6,0,1958,1958,TA,,Gable,CompShg,MetalSd,MetalSd,TA,None,0.0
881,902402250,122500,,0,,,0,N,TA,4,6,0,1885,1950,TA,,Gable,CompShg,VinylSd,AsbShng,TA,None,0.0
882,533223050,148800,,0,,,0,Y,Gd,7,5,0,2004,2004,Gd,,Gable,CompShg,MetalSd,MetalSd,TA,None,0.0
883,527376090,153500,,0,,,0,Y,TA,5,6,0,1975,1975,TA,MnPrv,Gable,CompShg,HdBoard,HdBoard,TA,None,0.0
884,528168040,285000,,1,Gd,,0,Y,Gd,8,5,0,2003,2004,Ex,,Hip,CompShg,VinylSd,VinylSd,TA,BrkFace,340.0
885,528174070,184500,,1,Gd,,0,Y,Gd,6,5,0,2005,2005,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,Stone,135.0
886,527106140,195500,,0,,,0,Y,TA,6,5,0,1998,1998,TA,,Gable,CompShg,VinylSd,VinylSd,TA,None,0.0
887,909281080,257500,,2,TA,,0,Y,Gd,7,6,0,1941,1985,TA,,Gable,CompShg,Wd Sdng,Wd Sdng,Gd,BrkFace,371.0
888,534250410,185000,,1,TA,,0,Y,Gd,6,6,0,1974,1974,Gd,,Hip,CompShg,HdBoard,HdBoard,TA,BrkFace,270.0
889,907200250,160000,,1,Fa,,0,Y,TA,5,7,0,1977,1977,TA,MnPrv,Gable,CompShg,Plywood,VinylSd,TA,BrkFace,51.0
890,907200170,132500,,0,,,0,Y,TA,5,5,0,1976,1976,TA,,Gable,CompShg,MetalSd,MetalSd,TA,None,0.0
891,527182190,212000,,0,,,0,Y,Gd,8,5,0,1985,1985,Gd,,Gable,CompShg,HdBoard,HdBoard,TA,None,0.0
892,528290090,176000,,1,Gd,,0,Y,Gd,7,5,0,2002,2002,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,,
893,528228440,192000,,1,TA,,0,Y,Gd,8,5,0,2004,2005,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,BrkFace,16.0
894,905476225,130000,,0,,,0,Y,Gd,5,6,0,1984,1984,TA,,Gable,CompShg,Wd Sdng,Wd Sdng,Ex,BrkFace,149.0
895,907260040,192000,,1,Gd,,0,Y,Gd,7,5,0,2002,2002,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,BrkFace,100.0
896,535426150,113500,,1,Gd,,0,Y,TA,6,6,0,1958,1958,TA,,Flat,Tar&Grv,Wd Sdng,Wd Sdng,TA,BrkFace,82.0
897,535376090,117000,,0,,,0,Y,TA,5,7,0,1954,2000,Gd,MnPrv,Gable,CompShg,MetalSd,MetalSd,Gd,None,0.0
898,526302040,157500,,2,TA,,0,Y,TA,6,6,0,1956,1956,Gd,,Hip,CompShg,VinylSd,VinylSd,Gd,BrkFace,244.0
899,528188160,200000,,1,Gd,,0,Y,Gd,7,5,0,2003,2003,Gd,,Gable,CompShg,VinylSd,Wd Shng,TA,Stone,235.0
900,527451450,89000,,0,,,0,Y,TA,6,5,0,1972,1972,TA,,Gable,CompShg,HdBoard,HdBoard,TA,BrkFace,504.0
901,535453150,140000,,1,TA,,0,Y,TA,5,6,0,1958,1958,TA,,Hip,CompShg,BrkFace,BrkFace,TA,None,0.0
902,907412020,190000,,0,,,0,Y,Gd,7,5,0,2004,2004,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,None,0.0
903,907252220,261500,,1,TA,,0,Y,Gd,8,5,0,2001,2001,Ex,,Gable,CompShg,VinylSd,VinylSd,TA,BrkFace,108.0
904,535354260,156000,,1,Gd,,0,Y,TA,5,6,0,1953,2004,TA,GdWo,Gable,CompShg,MetalSd,MetalSd,TA,None,0.0
905,910206010,68104,,0,,,0,N,TA,2,4,0,1939,1950,TA,,Gable,CompShg,MetalSd,MetalSd,TA,None,0.0
906,903232030,81300,,0,,,0,P,TA,5,6,0,1945,1995,TA,,Gable,CompShg,Plywood,Plywood,Gd,None,0.0
907,921201060,370000,,1,Gd,,0,Y,Gd,8,5,0,2005,2006,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,BrkFace,674.0
908,535353040,145500,,0,,,0,Y,Gd,5,8,0,1952,2005,Gd,MnPrv,Hip,CompShg,Wd Sdng,Wd Sdng,TA,None,0.0
909,534427040,142000,,0,,,0,Y,Gd,6,6,0,1959,1959,Gd,,Hip,CompShg,HdBoard,HdBoard,TA,Stone,243.0
910,527368020,216000,,0,,,0,Y,Gd,7,5,0,2000,2000,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,None,0.0
911,905103110,123000,,0,,,0,Y,TA,5,4,0,1966,1966,TA,MnPrv,Gable,CompShg,HdBoard,HdBoard,TA,BrkFace,442.0
912,528477080,254900,,1,Gd,,0,Y,Gd,7,5,0,2004,2005,Gd,GdWo,Gable,CompShg,VinylSd,VinylSd,TA,None,0.0
913,903230120,79000,,0,,,0,Y,TA,4,7,0,1946,1950,TA,MnPrv,Gable,CompShg,MetalSd,CBlock,TA,None,0.0
914,906475050,180000,,2,TA,,0,Y,TA,6,5,0,1969,1969,TA,,Flat,Metal,Plywood,Plywood,TA,None,0.0
915,528429070,240000,,1,Gd,,0,Y,Gd,7,5,0,2006,2006,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,BrkFace,128.0
916,905426010,243000,,1,Gd,,0,Y,TA,6,7,0,1950,2001,Gd,MnPrv,Gable,CompShg,WdShing,Wd Shng,TA,None,0.0
917,528150080,372397,,1,Gd,,0,Y,Ex,9,5,0,2005,2006,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,BrkFace,430.0
918,534450090,39300,,0,,,0,N,Fa,1,3,0,1946,1950,Fa,,Gable,CompShg,VinylSd,VinylSd,Fa,None,0.0
919,534403440,157500,,1,Po,,0,Y,TA,5,6,0,1964,1964,TA,,Gable,CompShg,HdBoard,HdBoard,TA,None,0.0
920,905201080,187000,,1,Gd,,0,Y,TA,5,5,0,1956,1998,TA,,Hip,CompShg,BrkFace,BrkFace,TA,None,0.0
921,914476380,173000,,0,,,0,Y,TA,7,5,0,1990,1991,Gd,GdPrv,Gable,CompShg,HdBoard,HdBoard,TA,None,0.0
922,533223110,139000,,0,,,0,Y,Gd,7,5,0,2003,2003,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,None,0.0
923,534426040,145500,,0,,,0,Y,Gd,5,7,0,1959,2006,Gd,MnPrv,Gable,CompShg,HdBoard,HdBoard,TA,BrkFace,54.0
924,527358140,190000,,1,TA,,0,Y,TA,6,6,0,1977,1977,TA,MnPrv,Hip,CompShg,Plywood,Plywood,TA,BrkFace,480.0
925,528102030,394617,,1,Gd,,0,Y,Ex,8,5,0,2008,2008,Ex,,Hip,CompShg,VinylSd,VinylSd,TA,Stone,426.0
926,905107320,158900,,1,TA,,0,Y,TA,6,5,0,1978,1978,TA,GdPrv,Hip,CompShg,HdBoard,HdBoard,TA,BrkCmn,328.0
927,528228290,174000,,1,TA,,0,Y,Gd,7,5,0,2007,2007,Gd,,Hip,CompShg,VinylSd,VinylSd,TA,BrkFace,130.0
928,527427210,190000,,0,,,0,Y,Gd,6,5,0,2002,2002,Gd,,Gable,CompShg,MetalSd,MetalSd,TA,None,0.0
929,909100110,128000,,0,,,0,Y,TA,6,4,0,1915,1950,Fa,,Gable,CompShg,Wd Sdng,Wd Sdng,TA,None,0.0
930,528228415,178740,,1,TA,,0,Y,Gd,7,5,0,2004,2004,Gd,,Hip,CompShg,VinylSd,VinylSd,TA,BrkFace,18.0
931,909281130,315000,,2,TA,,0,Y,Gd,8,8,0,1932,1994,Gd,,Hip,CompShg,BrkFace,BrkFace,TA,None,0.0
932,907202240,163000,,0,,,0,Y,TA,5,6,0,1975,2001,TA,,Gable,CompShg,Plywood,Wd Sdng,TA,None,0.0
933,903400040,180500,,1,Gd,,0,N,TA,6,6,0,1919,1950,TA,GdPrv,Gambrel,CompShg,Wd Sdng,Wd Sdng,TA,None,0.0
934,532351060,129500,,0,,,0,Y,TA,5,4,0,1962,1962,TA,,Hip,CompShg,Wd Sdng,Wd Sdng,TA,BrkFace,51.0
935,532377100,133000,,0,,,0,Y,TA,5,5,0,1963,1963,TA,MnPrv,Gable,CompShg,HdBoard,HdBoard,TA,None,0.0
936,527325240,161000,,1,Po,,0,Y,TA,6,5,0,1976,1976,Gd,MnPrv,Hip,CompShg,HdBoard,HdBoard,TA,BrkFace,621.0
937,528390210,248000,,1,Gd,,0,Y,Gd,7,6,0,1994,1994,Gd,,Gable,CompShg,HdBoard,HdBoard,TA,None,0.0
938,532354150,135000,,1,TA,,0,Y,TA,5,8,0,1961,2007,Gd,,Gable,CompShg,Wd Sdng,Wd Sdng,Gd,None,0.0
939,903452025,93850,,0,,,0,N,Gd,6,6,0,1930,1950,TA,,Gable,CompShg,Stucco,Wd Shng,Gd,None,0.0
940,528456240,208300,,0,,,0,Y,Gd,6,5,0,2009,2009,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,None,0.0
941,534225120,142600,,0,,,0,Y,TA,5,5,0,1965,1965,TA,,Gable,CompShg,HdBoard,HdBoard,TA,BrkFace,108.0
942,906382060,212999,,1,Gd,,0,Y,Gd,8,5,0,2006,2006,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,BrkFace,132.0
943,528166060,386250,,1,Ex,,0,Y,Ex,10,5,0,2003,2003,Ex,,Hip,CompShg,VinylSd,VinylSd,TA,BrkFace,922.0
944,533253180,213750,,2,TA,,0,Y,Gd,8,6,0,1978,1998,Gd,,Gable,CompShg,Wd Sdng,Plywood,TA,None,0.0
945,528315110,315000,,1,TA,,0,Y,Gd,8,5,0,1998,1998,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,BrkFace,473.0
946,535150280,124000,,0,,,0,Y,TA,5,5,0,1963,1963,TA,,Gable,CompShg,HdBoard,HdBoard,TA,None,0.0
947,902305110,150000,,0,,,0,Y,Gd,8,9,0,1900,2003,Gd,,Gable,CompShg,Wd Sdng,Wd Sdng,Gd,None,0.0
948,907125040,139500,,0,,,0,Y,TA,5,5,0,1994,1994,TA,,Gable,CompShg,VinylSd,VinylSd,TA,None,0.0
949,910203020,120500,,1,Gd,,0,Y,TA,5,6,0,1940,1955,TA,,Gable,CompShg,VinylSd,VinylSd,TA,None,0.0
950,528363020,290000,,1,TA,,0,Y,Gd,8,7,0,1995,1995,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,BrkFace,466.0
951,923202025,215000,,0,,,0,Y,TA,7,5,0,1997,1997,TA,,Gable,CompShg,MetalSd,MetalSd,Gd,BrkFace,200.0
952,528429100,336820,,1,Gd,,0,Y,Gd,8,5,0,2006,2006,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,,
953,533236040,174000,,0,,,0,Y,Gd,8,5,0,1999,2000,Gd,,Gable,CompShg,MetalSd,MetalSd,TA,BrkFace,456.0
954,535151110,142100,,0,,,0,Y,TA,5,7,0,1963,1963,Gd,,Gable,CompShg,MetalSd,MetalSd,TA,None,0.0
955,905377020,130000,,1,TA,,0,P,TA,5,5,0,1953,1953,TA,,Gable,CompShg,MetalSd,MetalSd,TA,None,0.0
956,903401020,184000,,0,,,0,N,TA,7,6,0,1925,1950,TA,GdPrv,Gable,CompShg,Wd Sdng,Wd Sdng,Gd,None,0.0
957,906230010,269500,,2,TA,,0,Y,TA,7,5,0,2000,2000,TA,,Hip,CompShg,VinylSd,VinylSd,TA,BrkFace,23.0
958,534479140,146500,,2,Gd,,0,Y,TA,5,7,0,1942,1995,Gd,,Gable,CompShg,MetalSd,MetalSd,TA,Stone,224.0
959,909253180,145000,,1,Gd,,0,Y,TA,7,7,0,1928,1950,TA,,Gable,CompShg,Wd Sdng,Wd Sdng,TA,None,0.0
960,531379030,187000,,0,,,0,Y,TA,6,5,0,1997,1998,TA,GdPrv,Gable,CompShg,VinylSd,VinylSd,TA,None,0.0
961,907227090,119900,,0,,,0,Y,TA,5,8,0,1972,1972,TA,MnPrv,Gable,CompShg,VinylSd,VinylSd,TA,None,0.0
962,909282110,210000,,1,Gd,,0,Y,TA,6,7,0,1930,1959,TA,MnPrv,Gable,CompShg,Wd Sdng,Wd Sdng,TA,None,0.0
963,528166120,412500,,2,Gd,,0,Y,Gd,9,5,0,2003,2004,Ex,,Gable,CompShg,VinylSd,VinylSd,TA,BrkFace,664.0
964,914467050,213000,,1,TA,,0,Y,TA,7,5,0,1996,1997,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,None,0.0
965,905427140,182000,,1,Fa,,0,Y,TA,5,5,0,1962,1962,TA,MnPrv,Gable,CompShg,Plywood,Plywood,TA,Stone,96.0
966,527165010,185000,,0,,,0,Y,TA,6,5,0,1991,1991,Gd,GdPrv,Gable,CompShg,HdBoard,HdBoard,TA,BrkFace,194.0
967,527359050,152000,,1,TA,,0,Y,TA,7,5,0,1976,1976,TA,MnPrv,Gable,CompShg,HdBoard,HdBoard,TA,BrkFace,189.0
968,535180030,135000,,0,,,0,Y,TA,5,5,0,1956,1956,TA,,Hip,CompShg,MetalSd,MetalSd,TA,BrkFace,120.0
969,902427150,115500,,0,,,0,Y,TA,4,6,0,1958,2006,TA,,Gable,CompShg,MetalSd,MetalSd,TA,None,0.0
970,905451300,121500,,0,,,0,Y,TA,5,5,0,1956,1956,TA,GdPrv,Hip,CompShg,MetalSd,MetalSd,TA,None,0.0
971,903233100,149000,,1,Gd,,0,Y,TA,5,6,0,1928,1950,TA,,Gable,CompShg,MetalSd,MetalSd,TA,None,0.0
972,902301030,125000,,0,,,0,P,TA,5,8,0,1925,1994,Gd,GdWo,Gambrel,CompShg,VinylSd,VinylSd,TA,None,0.0
973,534275010,136500,,0,,,0,Y,TA,5,6,0,1961,1961,TA,,Hip,CompShg,Wd Sdng,Wd Sdng,TA,None,0.0
974,908152070,148000,,1,Fa,,0,Y,TA,6,7,0,1976,1976,TA,GdPrv,Hip,CompShg,HdBoard,HdBoard,Gd,BrkFace,174.0
975,905104090,125000,,0,,,0,Y,TA,5,5,0,1966,1966,TA,MnPrv,Gable,CompShg,VinylSd,VinylSd,TA,None,0.0
976,535375040,99800,,0,,,0,N,TA,3,8,0,1930,2001,Gd,,Gable,CompShg,VinylSd,VinylSd,Gd,None,0.0
977,907202220,120000,,0,,,0,Y,TA,5,6,0,1975,1975,TA,,Hip,CompShg,HdBoard,HdBoard,TA,None,0.0
978,907227050,127000,,0,,,0,Y,TA,5,7,0,1972,1972,TA,,Hip,CompShg,HdBoard,HdBoard,TA,None,0.0
979,535382020,160000,,1,Gd,,0,N,TA,5,4,0,1900,1970,TA,,Gable,CompShg,Wd Sdng,Wd Sdng,Fa,None,0.0
980,905403060,125600,,1,Gd,,0,Y,TA,7,5,0,1948,1950,TA,,Gable,CompShg,BrkFace,Plywood,TA,None,0.0
981,531376090,224243,,0,,,0,Y,Gd,7,5,0,2008,2009,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,BrkFace,140.0
982,535427070,242000,,1,Gd,,0,Y,TA,7,7,0,1960,2007,Gd,,Flat,Tar&Grv,Wd Sdng,Wd Sdng,TA,None,0.0
983,923228270,88250,,0,,,0,Y,TA,4,4,0,1970,1970,TA,,Gable,CompShg,CemntBd,CmentBd,TA,None,0.0
984,528228445,191000,,1,Gd,,0,Y,Gd,7,5,0,2005,2006,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,BrkFace,14.0
985,907125020,148000,,0,,,0,Y,Gd,5,5,0,1996,1996,TA,,Gable,CompShg,VinylSd,VinylSd,TA,None,0.0
986,533206060,166000,,0,,,0,Y,Gd,8,5,0,2006,2007,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,Stone,30.0
987,528275060,172400,,1,TA,,0,Y,TA,6,5,0,2000,2000,TA,,Gable,CompShg,VinylSd,VinylSd,TA,None,0.0
988,534403290,224500,,1,Gd,,0,Y,TA,6,7,0,1964,1997,TA,MnPrv,Gable,CompShg,MetalSd,MetalSd,Gd,BrkFace,306.0
989,526351100,157000,,1,Gd,,0,Y,TA,6,5,0,1974,1974,TA,,Hip,CompShg,Plywood,Plywood,TA,BrkFace,440.0
990,534201300,140000,,0,,,0,Y,TA,5,6,0,1968,1968,TA,,Gable,CompShg,HdBoard,HdBoard,TA,None,0.0
991,527105060,183500,,1,TA,,0,Y,TA,6,5,0,1997,1998,TA,,Gable,CompShg,VinylSd,VinylSd,TA,None,0.0
992,904302020,80000,,0,,,0,P,TA,5,3,0,1936,1950,TA,,Gable,CompShg,Wd Sdng,Wd Shng,TA,None,0.0
993,527107210,175000,,1,TA,,0,Y,TA,7,5,0,1996,1997,TA,,Gable,CompShg,HdBoard,HdBoard,TA,None,0.0
994,534425080,181900,,2,Gd,,0,Y,TA,6,6,0,1960,1987,Gd,,Gable,CompShg,Wd Sdng,Wd Sdng,TA,BrkFace,85.0
995,528354110,315750,,1,TA,,0,Y,Gd,7,5,0,1996,1997,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,BrkFace,594.0
996,907290250,145000,,0,,,0,Y,Gd,6,5,0,2004,2004,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,BrkFace,205.0
997,528480150,197000,,0,,,0,Y,Gd,7,5,0,2006,2006,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,None,0.0
998,534427010,84900,,0,,,0,Y,TA,5,6,0,1962,2001,TA,,Hip,CompShg,HdBoard,HdBoard,TA,BrkFace,144.0
999,905106140,158000,,0,,,0,Y,TA,6,7,0,1969,1969,TA,MnPrv,Gable,CompShg,HdBoard,HdBoard,TA,Stone,143.0
1000,914452120,156000,,1,TA,,0,Y,TA,6,6,0,1978,1978,TA,MnPrv,Gable,CompShg,VinylSd,VinylSd,TA,None,0.0
1,907250050,305900,,0,,,0,Y,Gd,8,5,0,2004,2005,Gd,,Gable,CompShg,CemntBd,CmentBd,TA,Stone,246.0
2,909425140,257500,,2,TA,,0,Y,TA,6,7,0,1957,2004,Gd,,Hip,CompShg,CemntBd,CmentBd,TA,BrkFace,106.0
3,535301080,116000,,0,,,0,Y,TA,5,6,0,1952,1952,Gd,MnPrv,Gable,CompShg,MetalSd,MetalSd,TA,Stone,52.0
4,534125120,143450,,0,,,0,Y,TA,6,6,0,1968,1968,TA,,Gable,CompShg,MetalSd,MetalSd,TA,BrkFace,41.0
5,528186090,277500,,1,Gd,,0,Y,Ex,9,5,0,2005,2005,Ex,,Hip,CompShg,MetalSd,MetalSd,TA,BrkFace,246.0
6,533236070,200000,,0,,,0,Y,Gd,8,5,0,1999,2000,Gd,,Gable,CompShg,MetalSd,MetalSd,TA,BrkFace,456.0
7,903228060,105000,,1,Gd,,0,Y,TA,6,5,0,1939,1950,TA,,Gable,CompShg,Wd Sdng,Wd Sdng,TA,None,0.0
8,528351010,755000,,2,Ex,,0,Y,Ex,10,6,0,1994,1995,Ex,,Gable,WdShngl,HdBoard,HdBoard,TA,BrkFace,1170.0
9,916403200,204000,Shed,1,TA,,0,Y,TA,6,8,2500,1980,2006,Gd,,Gable,CompShg,MetalSd,MetalSd,Gd,None,0.0
10,905401020,255000,,2,Gd,,0,Y,TA,6,7,0,1954,1994,Gd,,Hip,CompShg,MetalSd,MetalSd,Gd,Stone,300.0
11,535382100,156500,,0,,,0,Y,Gd,7,9,0,1910,2008,Gd,,Gable,CompShg,VinylSd,VinylSd,Gd,None,0.0
12,905476170,86000,,0,,,0,N,TA,4,7,0,1920,2002,TA,,Gable,CompShg,Wd Sdng,Wd Sdng,TA,None,0.0
13,527364030,240900,,1,Ex,,0,Y,Gd,7,5,0,2003,2003,Ex,,Gable,CompShg,CemntBd,CmentBd,TA,None,0.0
14,526355190,268000,,1,TA,,0,Y,Gd,8,6,0,1970,1970,Gd,,Flat,Tar&Grv,Wd Sdng,Wd Sdng,Gd,None,0.0
15,916226090,244000,,2,TA,,0,Y,Gd,7,6,0,1987,1987,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,BrkFace,352.0
16,533223020,155000,,0,,,0,Y,Gd,7,5,0,1999,1999,Gd,,Hip,CompShg,MetalSd,MetalSd,TA,None,0.0
17,908275300,144500,,1,Gd,,0,Y,TA,5,6,0,1957,2002,TA,,Hip,CompShg,HdBoard,HdBoard,TA,Stone,145.0
18,527451170,122500,,0,,,0,Y,TA,5,5,0,1971,1971,TA,,Gable,CompShg,HdBoard,HdBoard,TA,BrkFace,376.0
19,907425015,141000,,1,TA,,0,Y,Gd,6,5,0,2004,2004,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,BrkFace,147.0
20,923276100,131000,,0,,,0,Y,TA,5,5,0,1983,1983,TA,MnPrv,Gable,CompShg,HdBoard,HdBoard,TA,None,0.0
21,909276010,230000,,2,Gd,,0,Y,TA,8,7,0,1929,1950,Gd,,Gable,CompShg,BrkFace,Stucco,TA,None,0.0
22,528176070,320000,,1,Ex,,0,Y,Gd,8,5,0,2002,2002,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,BrkFace,232.0
23,907412080,185900,,0,,,0,Y,Gd,7,5,0,2004,2004,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,None,0.0
24,923400110,130000,,0,,,0,Y,TA,5,5,0,1992,1992,TA,,Gable,CompShg,HdBoard,Wd Shng,TA,None,0.0
25,923229100,188000,,1,TA,,0,Y,TA,6,6,0,1977,1977,TA,MnPrv,Gable,CompShg,HdBoard,Plywood,TA,None,0.0
26,903233180,127500,,1,Gd,,0,Y,TA,6,6,0,1931,1950,TA,,Gable,CompShg,Wd Sdng,Wd Sdng,TA,None,0.0
27,528231030,188500,,0,,,0,Y,Gd,7,5,0,2004,2005,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,None,0.0
28,909254070,200100,,1,Gd,,0,Y,TA,7,6,0,1920,1950,TA,,Gable,CompShg,Stucco,Stucco,TA,None,0.0
29,527455060,148500,,1,TA,,0,Y,TA,6,6,0,1978,1978,TA,,Gable,CompShg,Plywood,Brk Cmn,TA,None,0.0
30,534478140,137000,,0,,,0,Y,TA,5,5,0,1948,1950,TA,,Gable,Roll,AsbShng,AsbShng,TA,Stone,567.0
31,905108120,157000,,0,,,0,Y,TA,5,4,0,1977,1977,TA,,Gable,CompShg,Plywood,Plywood,TA,BrkFace,99.0
32,905377130,82500,,0,,,0,Y,TA,4,5,0,1940,1950,TA,,Gable,CompShg,VinylSd,VinylSd,TA,None,0.0
33,905201090,168000,,1,TA,,0,Y,TA,5,6,0,1956,1987,TA,,Gable,CompShg,CemntBd,Wd Sdng,TA,None,0.0
34,905480210,108000,,1,Gd,,0,P,TA,4,5,0,1940,1950,TA,MnPrv,Gable,CompShg,MetalSd,MetalSd,TA,None,0.0
35,534278070,177625,,1,Gd,,0,Y,TA,5,6,0,1956,1956,TA,,Gable,CompShg,Wd Sdng,Wd Sdng,Gd,BrkFace,70.0
36,527368010,235000,,1,Gd,,0,Y,Gd,8,5,0,2002,2002,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,None,0.0
37,528188090,155000,,0,,,0,Y,Gd,7,5,0,2003,2004,Gd,,Gable,CompShg,VinylSd,Wd Shng,TA,Stone,106.0
38,535180130,108000,,0,,,0,Y,TA,4,5,0,1956,1956,TA,,Gable,CompShg,MetalSd,MetalSd,TA,None,0.0
39,533210060,155000,,0,,,0,Y,Gd,7,5,0,2004,2004,Gd,,Gable,CompShg,MetalSd,MetalSd,TA,BrkFace,120.0
40,527359010,175000,,1,Gd,,0,Y,Gd,6,6,0,1968,1968,TA,,Mansard,CompShg,HdBoard,AsphShn,TA,BrkFace,365.0
41,533130130,362500,,1,TA,,0,Y,Gd,8,5,0,1993,1993,Gd,,Gable,CompShg,HdBoard,ImStucc,TA,BrkFace,504.0
42,531371050,184900,,0,,,0,Y,Gd,7,5,0,2003,2003,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,,
43,535354050,135000,,0,,,0,Y,TA,5,7,0,1949,2003,Gd,,Gable,CompShg,MetalSd,MetalSd,TA,None,0.0
44,902106010,150000,,1,Gd,,0,Y,TA,5,6,0,1939,1950,TA,MnPrv,Gable,CompShg,Wd Sdng,Wd Sdng,TA,None,0.0
45,533213020,195000,,1,Gd,,0,Y,Gd,6,5,0,2008,2008,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,Stone,252.0
46,528456220,210000,,0,,,0,Y,Gd,8,5,0,2008,2008,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,None,0.0
47,907227290,133000,,0,,,0,Y,TA,5,7,0,1972,2007,TA,MnPrv,Gable,CompShg,HdBoard,Wd Shng,TA,None,0.0
48,528186010,286500,,1,Gd,,0,Y,Gd,8,5,0,2002,2003,Gd,,Hip,CompShg,VinylSd,VinylSd,TA,BrkFace,270.0
49,905104240,119900,,0,,,0,Y,TA,5,6,0,1971,1990,TA,GdPrv,Gable,CompShg,HdBoard,HdBoard,TA,None,0.0
50,906426090,190000,,0,,,0,N,TA,5,5,0,1964,1964,TA,,Gable,CompShg,Wd Sdng,Wd Sdng,Gd,BrkCmn,621.0
51,902301120,137000,,0,,,0,Y,TA,6,8,0,1910,1950,Fa,,Gable,CompShg,AsbShng,AsbShng,Fa,None,0.0
52,902101010,115000,,0,,,0,N,TA,6,8,0,1926,2004,TA,,Gable,CompShg,MetalSd,MetalSd,TA,None,0.0
53,527450030,113500,,0,,,0,Y,TA,6,6,0,1973,1973,TA,,Gable,CompShg,HdBoard,HdBoard,TA,BrkFace,567.0
54,535175070,167500,,2,Gd,,0,Y,TA,5,5,0,1960,1960,TA,,Gable,CompShg,MetalSd,HdBoard,TA,BrkFace,324.0
