,PID,SalePrice,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,GarageFinish,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond
814,907194130,192500,Gd,TA,,Unf,0.0,Unf,0.0,936.0,936.0,144,96,0,0,0,RFn,Attchd,2002.0,RFn,2.0,474.0,TA,TA
815,907250070,250000,Gd,TA,Av,GLQ,1234.0,Unf,0.0,335.0,1569.0,262,93,0,0,0,RFn,Attchd,2002.0,RFn,3.0,1231.0,TA,TA
816,903454080,119500,TA,TA,No,Unf,0.0,Unf,0.0,780.0,780.0,0,0,0,0,0,Unf,Detchd,1937.0,Unf,1.0,198.0,TA,TA
817,534250335,170000,Gd,Gd,No,ALQ,583.0,Unf,0.0,242.0,825.0,0,0,0,0,0,Fin,Attchd,1971.0,Fin,2.0,464.0,TA,TA
818,528108130,404000,Ex,TA,Av,GLQ,1232.0,Unf,0.0,788.0,2020.0,192,98,0,0,0,RFn,Attchd,2008.0,RFn,3.0,896.0,TA,TA
819,923230010,157000,Gd,TA,No,Rec,531.0,Unf,0.0,185.0,716.0,0,136,0,0,240,Fin,Attchd,1977.0,Fin,2.0,531.0,TA,TA
820,909281030,104000,TA,TA,No,Rec,500.0,Unf,0.0,591.0,1091.0,66,105,0,0,221,Fin,Attchd,1951.0,Fin,1.0,344.0,TA,TA
821,527451320,112000,TA,TA,No,Unf,0.0,Unf,0.0,630.0,630.0,0,0,0,0,0,Unf,Detchd,1991.0,Unf,1.0,280.0,TA,TA
822,535303110,131000,TA,TA,No,ALQ,490.0,Unf,0.0,572.0,1062.0,0,0,0,0,0,Unf,Attchd,1954.0,Unf,1.0,297.0,TA,TA
823,528456200,198600,Gd,TA,No,GLQ,24.0,Unf,0.0,1254.0,1278.0,0,60,0,0,0,RFn,Attchd,2006.0,RFn,2.0,584.0,TA,TA
824,528120010,260116,Gd,TA,No,Unf,0.0,Unf,0.0,1582.0,1582.0,0,368,0,0,0,Unf,Detchd,2007.0,Unf,2.0,728.0,TA,TA
825,902207170,99500,Fa,TA,No,Unf,0.0,Unf,0.0,624.0,624.0,0,0,81,0,0,Unf,Detchd,1963.0,Unf,1.0,287.0,TA,TA
826,923204140,143000,TA,TA,Av,Unf,0.0,Unf,0.0,1632.0,1632.0,0,0,0,0,0,Unf,Attchd,1967.0,Unf,2.0,576.0,TA,TA
827,906223080,239900,Gd,Gd,No,GLQ,474.0,Unf,0.0,605.0,1079.0,400,100,144,0,0,RFn,Attchd,1993.0,RFn,2.0,473.0,TA,TA
828,532378050,120875,TA,TA,No,Rec,712.0,Unf,0.0,312.0,1024.0,0,0,0,0,0,Unf,Attchd,1965.0,Unf,1.0,308.0,TA,TA
829,906204140,228500,Gd,TA,Av,GLQ,421.0,Unf,0.0,386.0,807.0,0,84,0,196,0,Fin,Attchd,1989.0,Fin,2.0,575.0,TA,TA
830,923202137,146000,Gd,TA,No,Unf,0.0,Unf,0.0,1092.0,1092.0,0,52,0,0,0,,,,,0.0,0.0,,
831,907280040,240000,Gd,TA,No,Unf,0.0,Unf,0.0,1040.0,1040.0,331,38,0,0,0,Fin,Attchd,1997.0,Fin,2.0,621.0,TA,TA
832,528170070,284000,Gd,TA,No,GLQ,866.0,Unf,0.0,132.0,998.0,320,62,0,0,0,RFn,BuiltIn,2003.0,RFn,3.0,871.0,TA,TA
833,909451020,116500,Gd,TA,No,GLQ,366.0,Unf,0.0,150.0,516.0,213,0,0,0,0,Unf,Detchd,1980.0,Unf,2.0,462.0,TA,TA
834,902300260,132000,TA,TA,No,BLQ,116.0,Unf,0.0,508.0,624.0,0,192,0,0,0,Unf,Detchd,1935.0,Unf,1.0,288.0,TA,TA
835,911226010,81000,TA,TA,No,Unf,0.0,Unf,0.0,894.0,894.0,0,20,0,0,0,RFn,Detchd,1994.0,RFn,3.0,1248.0,TA,TA
836,535375160,114000,TA,TA,No,Unf,0.0,Unf,0.0,747.0,747.0,84,0,96,0,0,Unf,Detchd,1932.0,Unf,1.0,288.0,Fa,TA
837,527405160,120500,TA,TA,No,ALQ,375.0,BLQ,239.0,250.0,864.0,96,0,0,0,0,Unf,Detchd,1989.0,Unf,2.0,660.0,TA,TA
838,534200030,130000,TA,TA,No,BLQ,648.0,Unf,0.0,216.0,864.0,0,0,0,0,0,Fin,Attchd,1967.0,Fin,1.0,312.0,TA,TA
839,528186110,310090,Ex,Gd,No,GLQ,415.0,Unf,0.0,1251.0,1666.0,228,75,0,0,0,RFn,Attchd,2006.0,RFn,2.0,575.0,TA,TA
840,527450110,103400,TA,TA,No,LwQ,458.0,Unf,0.0,25.0,483.0,52,0,0,0,0,Unf,Detchd,1973.0,Unf,1.0,264.0,TA,TA
841,528292030,245000,Gd,TA,No,ALQ,913.0,Unf,0.0,264.0,1177.0,298,0,0,0,0,Fin,BuiltIn,1999.0,Fin,3.0,658.0,TA,TA
842,535177020,120000,TA,TA,No,Unf,0.0,Unf,0.0,1144.0,1144.0,0,0,0,0,0,RFn,Attchd,1960.0,RFn,1.0,336.0,TA,TA
843,535478110,124000,TA,TA,Av,ALQ,953.0,Unf,0.0,72.0,1025.0,96,80,0,0,0,,,,,0.0,0.0,,
844,528142070,329900,Ex,TA,Av,GLQ,880.0,Unf,0.0,644.0,1524.0,120,34,0,0,0,Fin,BuiltIn,2005.0,Fin,3.0,784.0,TA,TA
845,527276040,133000,TA,TA,No,Unf,0.0,Unf,0.0,1488.0,1488.0,0,0,180,0,0,RFn,Attchd,1950.0,RFn,2.0,738.0,TA,TA
846,908127070,110000,TA,TA,No,Unf,0.0,Unf,0.0,1179.0,1179.0,0,0,0,0,0,Fin,Attchd,1960.0,Fin,2.0,622.0,TA,TA
847,908186090,142500,Gd,TA,Gd,GLQ,547.0,Unf,0.0,0.0,547.0,0,44,0,0,0,Fin,Basment,2005.0,Fin,2.0,525.0,TA,TA
848,916403290,187500,Gd,TA,Mn,LwQ,902.0,Unf,0.0,254.0,1156.0,168,36,0,0,0,RFn,Attchd,1990.0,RFn,2.0,400.0,TA,TA
849,528327070,327000,Gd,TA,Mn,GLQ,1173.0,Unf,0.0,282.0,1455.0,252,30,0,0,0,RFn,BuiltIn,2000.0,RFn,3.0,810.0,TA,TA
850,535453040,125900,TA,TA,No,BLQ,520.0,Rec,319.0,188.0,1027.0,0,0,0,0,0,Unf,Attchd,1962.0,Unf,1.0,299.0,TA,TA
851,923276180,139000,Gd,TA,No,ALQ,596.0,Unf,0.0,220.0,816.0,330,0,0,0,0,Fin,Attchd,1983.0,Fin,1.0,264.0,TA,TA
852,534430110,137000,TA,TA,No,BLQ,486.0,Unf,0.0,522.0,1008.0,0,0,120,0,0,RFn,Attchd,1954.0,RFn,1.0,275.0,TA,TA
853,907187030,188000,Gd,TA,Av,Unf,0.0,Unf,0.0,880.0,880.0,120,155,0,0,0,Fin,Attchd,1998.0,Fin,2.0,527.0,TA,TA
854,535383120,78500,TA,TA,No,Unf,0.0,Unf,0.0,630.0,630.0,0,30,0,0,0,Unf,Detchd,1959.0,Unf,1.0,320.0,TA,TA
855,902205070,46500,TA,TA,No,Unf,0.0,Unf,0.0,407.0,407.0,76,0,120,0,0,Unf,Detchd,1949.0,Unf,1.0,297.0,Fa,TA
856,535453100,138000,Gd,TA,Av,GLQ,433.0,Rec,95.0,0.0,528.0,0,0,0,0,0,RFn,Attchd,1959.0,RFn,1.0,288.0,TA,TA
857,528488100,185000,Gd,TA,No,GLQ,410.0,Unf,0.0,811.0,1221.0,0,113,0,0,0,RFn,Attchd,2004.0,RFn,2.0,400.0,TA,TA
858,534403370,158000,TA,TA,Gd,Rec,564.0,Unf,0.0,563.0,1127.0,180,0,0,0,0,RFn,Attchd,1964.0,RFn,2.0,645.0,TA,TA
859,535455080,105500,TA,TA,No,Unf,0.0,Unf,0.0,832.0,832.0,0,0,0,0,0,Unf,Detchd,1962.0,Unf,2.0,528.0,TA,TA
860,532479120,171000,Gd,TA,Gd,ALQ,1390.0,Unf,0.0,0.0,1390.0,0,0,0,0,0,Fin,Basment,1975.0,Fin,2.0,611.0,TA,TA
861,531452260,184000,Gd,TA,No,LwQ,36.0,GLQ,596.0,122.0,754.0,140,32,0,0,0,RFn,Attchd,1994.0,RFn,2.0,495.0,TA,TA
862,528488130,187750,Gd,Gd,No,Unf,0.0,Unf,0.0,1293.0,1293.0,216,121,0,0,0,RFn,Attchd,2006.0,RFn,2.0,572.0,TA,TA
863,923229010,146800,Gd,TA,Av,ALQ,539.0,Unf,0.0,490.0,1029.0,120,0,0,0,0,RFn,Attchd,1976.0,RFn,2.0,539.0,TA,TA
864,528382020,290000,Gd,TA,No,GLQ,524.0,Unf,0.0,628.0,1152.0,132,57,0,0,0,Fin,Attchd,1999.0,Fin,3.0,671.0,TA,TA
865,914478045,169900,TA,TA,Av,GLQ,539.0,Unf,0.0,473.0,1012.0,0,0,0,0,0,Unf,Attchd,1976.0,Unf,3.0,888.0,TA,TA
866,535478040,130000,TA,TA,Av,ALQ,734.0,Unf,0.0,162.0,896.0,24,90,160,0,0,RFn,Attchd,1962.0,RFn,1.0,288.0,TA,TA
867,907227080,123000,TA,TA,Av,Rec,777.0,Unf,0.0,117.0,894.0,215,0,0,0,0,RFn,Detchd,1985.0,RFn,2.0,600.0,TA,TA
868,532376090,143900,TA,TA,No,Unf,0.0,Unf,0.0,1140.0,1140.0,0,30,0,0,0,RFn,Attchd,1962.0,RFn,1.0,349.0,TA,TA
869,907196050,223500,Gd,TA,Mn,GLQ,486.0,Unf,0.0,434.0,920.0,0,42,0,0,0,RFn,Attchd,2001.0,RFn,2.0,608.0,TA,TA
870,907265100,207000,Gd,TA,Av,Unf,0.0,Unf,0.0,850.0,850.0,120,29,0,0,0,Unf,Attchd,1999.0,Unf,2.0,560.0,TA,TA
871,528114050,440000,Ex,TA,Gd,GLQ,1350.0,Unf,0.0,626.0,1976.0,250,63,0,0,0,RFn,Attchd,2006.0,RFn,3.0,908.0,TA,TA
872,907260030,198500,Gd,TA,No,Unf,0.0,Unf,0.0,840.0,840.0,0,48,0,0,0,RFn,Attchd,2002.0,RFn,2.0,550.0,TA,TA
873,905200510,149350,TA,TA,No,Unf,0.0,Unf,0.0,1228.0,1228.0,0,65,0,0,0,Unf,Attchd,1966.0,Unf,1.0,271.0,TA,TA
874,527106050,165000,Gd,TA,No,ALQ,476.0,Unf,0.0,204.0,680.0,192,49,0,0,0,Fin,BuiltIn,1995.0,Fin,2.0,420.0,TA,TA
875,527325160,235000,TA,TA,No,ALQ,795.0,Unf,0.0,0.0,795.0,0,250,0,0,0,Fin,Attchd,1977.0,Fin,2.0,539.0,TA,TA
876,535403190,143500,TA,TA,Mn,GLQ,745.0,Unf,0.0,206.0,951.0,0,0,42,0,0,Unf,Detchd,1985.0,Unf,2.0,480.0,TA,TA
877,907410040,203160,Gd,Gd,Mn,Unf,0.0,Unf,0.0,851.0,851.0,0,105,0,0,0,RFn,Attchd,2006.0,RFn,2.0,578.0,TA,TA
878,531384070,191750,Gd,TA,No,ALQ,480.0,Unf,0.0,384.0,864.0,144,85,0,0,0,RFn,Attchd,1993.0,RFn,2.0,492.0,TA,TA
879,528290170,187000,Gd,TA,No,GLQ,520.0,Unf,0.0,395.0,915.0,0,50,0,0,0,RFn,Attchd,2000.0,RFn,2.0,442.0,TA,TA
880,903457130,99500,Fa,TA,No,Rec,681.0,ALQ,127.0,0.0,808.0,0,0,0,0,0,RFn,Detchd,1958.0,RFn,2.0,436.0,TA,TA
881,902402250,122500,TA,TA,No,Unf,0.0,Unf,0.0,777.0,777.0,0,0,114,0,0,Unf,Detchd,1971.0,Unf,2.0,560.0,TA,TA
882,533223050,148800,Gd,TA,No,GLQ,239.0,Unf,0.0,312.0,551.0,0,60,0,0,0,Unf,Detchd,2004.0,Unf,2.0,480.0,TA,TA
883,527376090,153500,Gd,TA,No,ALQ,788.0,Unf,0.0,268.0,1056.0,0,88,0,0,0,RFn,Attchd,1975.0,RFn,2.0,495.0,TA,TA
884,528168040,285000,Gd,TA,No,Unf,0.0,Unf,0.0,1181.0,1181.0,104,100,0,0,0,Fin,BuiltIn,2003.0,Fin,3.0,656.0,TA,TA
885,528174070,184500,Gd,TA,Av,GLQ,881.0,Unf,0.0,425.0,1306.0,170,63,0,0,0,RFn,Attchd,2005.0,RFn,2.0,624.0,TA,TA
886,527106140,195500,Gd,TA,Gd,GLQ,851.0,Unf,0.0,75.0,926.0,100,82,0,0,0,Fin,Attchd,1998.0,Fin,2.0,472.0,TA,TA
887,909281080,257500,Gd,TA,No,ALQ,426.0,BLQ,252.0,850.0,1528.0,0,0,86,0,0,Unf,Attchd,1941.0,Unf,1.0,312.0,TA,TA
888,534250410,185000,TA,TA,No,ALQ,442.0,Unf,0.0,459.0,901.0,0,69,0,0,0,RFn,Attchd,1974.0,RFn,2.0,540.0,Gd,TA
889,907200250,160000,TA,Ex,Av,ALQ,755.0,Unf,0.0,240.0,995.0,0,0,0,0,0,Unf,Detchd,1977.0,Unf,2.0,576.0,TA,TA
890,907200170,132500,TA,TA,Av,ALQ,483.0,Unf,0.0,428.0,911.0,0,0,0,0,0,Unf,Detchd,1976.0,Unf,2.0,576.0,TA,TA
891,527182190,212000,Gd,TA,Av,GLQ,368.0,BLQ,1120.0,0.0,1488.0,0,54,0,0,140,RFn,Attchd,1985.0,RFn,2.0,528.0,TA,TA
892,528290090,176000,Gd,TA,No,Unf,0.0,Unf,0.0,707.0,707.0,100,35,0,0,0,Fin,Attchd,2002.0,Fin,2.0,403.0,TA,TA
893,528228440,192000,Gd,TA,No,GLQ,24.0,Unf,0.0,1232.0,1256.0,146,20,0,0,144,Fin,Attchd,2004.0,Fin,2.0,430.0,TA,TA
894,905476225,130000,TA,TA,No,LwQ,283.0,GLQ,755.0,0.0,1038.0,0,105,0,0,0,RFn,Attchd,1984.0,RFn,1.0,264.0,TA,TA
895,907260040,192000,Gd,TA,No,Unf,0.0,Unf,0.0,1459.0,1459.0,192,39,0,0,0,RFn,Attchd,2002.0,RFn,2.0,527.0,TA,TA
896,535426150,113500,Gd,TA,Gd,Unf,0.0,Unf,0.0,160.0,160.0,0,28,64,0,0,RFn,Basment,1958.0,RFn,1.0,384.0,TA,TA
897,535376090,117000,TA,TA,No,Rec,415.0,Unf,0.0,418.0,833.0,0,0,0,0,0,Unf,Detchd,1955.0,Unf,1.0,326.0,TA,TA
898,526302040,157500,TA,TA,No,Rec,773.0,Unf,0.0,235.0,1008.0,0,0,0,0,280,Unf,Attchd,1956.0,Unf,1.0,313.0,TA,TA
899,528188160,200000,Gd,TA,No,GLQ,1000.0,Unf,0.0,405.0,1405.0,136,36,0,0,0,RFn,Attchd,2003.0,RFn,2.0,478.0,TA,TA
900,527451450,89000,TA,TA,No,ALQ,276.0,Unf,0.0,207.0,483.0,0,0,0,0,0,Unf,Detchd,1972.0,Unf,1.0,264.0,TA,TA
901,535453150,140000,TA,TA,No,Rec,625.0,Unf,0.0,545.0,1170.0,0,0,0,0,225,RFn,Attchd,1958.0,RFn,1.0,338.0,TA,TA
902,907412020,190000,Gd,TA,No,Unf,0.0,Unf,0.0,864.0,864.0,187,56,0,0,0,RFn,Attchd,2004.0,RFn,2.0,572.0,TA,TA
903,907252220,261500,Gd,TA,Av,GLQ,990.0,Unf,0.0,309.0,1299.0,160,122,0,0,0,RFn,BuiltIn,2001.0,RFn,2.0,531.0,TA,TA
904,535354260,156000,TA,Fa,No,LwQ,198.0,Unf,0.0,1018.0,1216.0,200,0,0,0,0,Unf,Attchd,1953.0,Unf,1.0,371.0,TA,TA
905,910206010,68104,,,,,0.0,,0.0,0.0,0.0,48,0,0,0,0,Unf,Detchd,1950.0,Unf,1.0,256.0,TA,Fa
906,903232030,81300,,,,,0.0,,0.0,0.0,0.0,0,48,0,0,0,Unf,Attchd,1925.0,Unf,1.0,164.0,TA,TA
907,921201060,370000,Ex,TA,Av,GLQ,1571.0,Unf,0.0,393.0,1964.0,0,265,0,0,0,Fin,Attchd,2005.0,Fin,3.0,892.0,TA,TA
908,535353040,145500,TA,TA,No,GLQ,931.0,Unf,0.0,100.0,1031.0,0,0,0,0,0,Unf,Attchd,1952.0,Unf,1.0,230.0,TA,TA
909,534427040,142000,TA,TA,No,Unf,0.0,Unf,0.0,1252.0,1252.0,0,39,0,0,0,Unf,Detchd,1960.0,Unf,2.0,528.0,TA,TA
910,527368020,216000,Gd,TA,No,GLQ,533.0,Unf,0.0,281.0,814.0,0,96,0,0,0,RFn,Attchd,2000.0,RFn,2.0,663.0,TA,TA
911,905103110,123000,TA,TA,Av,Rec,249.0,BLQ,761.0,30.0,1040.0,0,90,0,0,0,RFn,Attchd,1966.0,RFn,1.0,264.0,TA,TA
912,528477080,254900,Gd,TA,No,GLQ,222.0,Unf,0.0,769.0,991.0,0,136,0,0,0,RFn,Attchd,2004.0,RFn,2.0,678.0,TA,TA
913,903230120,79000,,,,,,,,,,0,0,0,0,0,Unf,Detchd,1946.0,Unf,1.0,280.0,TA,TA
914,906475050,180000,TA,TA,Gd,ALQ,938.0,Unf,0.0,0.0,938.0,0,130,0,130,0,Unf,Attchd,1969.0,Unf,2.0,540.0,TA,TA
915,528429070,240000,Ex,TA,No,GLQ,1096.0,Unf,0.0,482.0,1578.0,0,26,0,0,0,Unf,Attchd,2006.0,Unf,3.0,642.0,TA,TA
916,905426010,243000,TA,Gd,Av,ALQ,477.0,Unf,0.0,725.0,1202.0,0,29,39,0,0,Unf,Attchd,1950.0,Unf,2.0,576.0,TA,TA
917,528150080,372397,Ex,TA,Gd,GLQ,1232.0,Unf,0.0,560.0,1792.0,204,49,0,0,0,RFn,Attchd,2005.0,RFn,3.0,925.0,TA,TA
918,534450090,39300,,,,,0.0,,0.0,0.0,0.0,0,0,0,0,0,,,,,0.0,0.0,,
919,534403440,157500,TA,TA,No,ALQ,360.0,Unf,0.0,360.0,720.0,0,32,240,0,0,Fin,Attchd,1964.0,Fin,2.0,480.0,TA,TA
920,905201080,187000,TA,TA,No,Rec,386.0,ALQ,522.0,332.0,1240.0,0,0,0,0,0,Unf,Attchd,1956.0,Unf,1.0,323.0,TA,TA
921,914476380,173000,Gd,TA,Av,GLQ,611.0,Unf,0.0,577.0,1188.0,168,27,0,0,0,Unf,Attchd,1990.0,Unf,2.0,497.0,TA,TA
922,533223110,139000,Gd,TA,No,Unf,0.0,Unf,0.0,530.0,530.0,0,50,0,0,0,RFn,Attchd,2003.0,RFn,2.0,496.0,TA,TA
923,534426040,145500,TA,TA,No,ALQ,806.0,Unf,0.0,247.0,1053.0,0,0,0,0,0,RFn,Attchd,1959.0,RFn,1.0,312.0,TA,TA
924,527358140,190000,Gd,TA,No,BLQ,705.0,Unf,0.0,1139.0,1844.0,0,122,0,0,0,RFn,Attchd,1977.0,RFn,2.0,546.0,TA,TA
925,528102030,394617,Ex,TA,Av,GLQ,1336.0,Unf,0.0,596.0,1932.0,0,66,0,304,0,Fin,Attchd,2008.0,Fin,3.0,774.0,TA,TA
926,905107320,158900,TA,TA,Mn,Rec,438.0,Unf,0.0,234.0,672.0,335,0,0,0,0,Fin,Attchd,1978.0,Fin,2.0,440.0,TA,TA
927,528228290,174000,Gd,TA,No,Unf,0.0,Unf,0.0,1373.0,1373.0,143,20,0,0,0,Fin,Attchd,2007.0,Fin,3.0,660.0,TA,TA
928,527427210,190000,Gd,TA,No,GLQ,951.0,Unf,0.0,536.0,1487.0,196,68,0,0,0,Fin,Attchd,2002.0,Fin,2.0,543.0,TA,TA
929,909100110,128000,Gd,TA,No,Unf,0.0,Unf,0.0,806.0,806.0,0,66,136,0,0,Unf,Detchd,1920.0,Unf,1.0,216.0,TA,TA
930,528228415,178740,Gd,TA,No,Unf,0.0,Unf,0.0,1375.0,1375.0,144,20,0,0,0,Fin,Attchd,2004.0,Fin,2.0,398.0,TA,TA
931,909281130,315000,Gd,Gd,No,Rec,297.0,Unf,0.0,556.0,853.0,0,74,0,0,0,Unf,Detchd,1932.0,Unf,2.0,440.0,TA,TA
932,907202240,163000,TA,TA,No,Rec,88.0,ALQ,596.0,180.0,864.0,140,0,239,0,227,Fin,Attchd,1975.0,Fin,2.0,440.0,TA,TA
933,903400040,180500,TA,TA,No,Unf,0.0,Unf,0.0,764.0,764.0,0,0,126,0,0,Unf,Detchd,1940.0,Unf,2.0,520.0,TA,TA
934,532351060,129500,TA,TA,No,LwQ,36.0,Unf,0.0,952.0,988.0,0,0,0,0,0,Unf,Detchd,1977.0,Unf,2.0,624.0,TA,TA
935,532377100,133000,TA,TA,No,ALQ,824.0,Unf,0.0,216.0,1040.0,0,0,220,0,0,Fin,Attchd,1963.0,Fin,1.0,308.0,TA,TA
936,527325240,161000,Gd,TA,No,ALQ,890.0,Rec,48.0,273.0,1211.0,0,0,0,174,0,Fin,Attchd,1976.0,Fin,2.0,461.0,TA,TA
937,528390210,248000,Gd,TA,No,GLQ,595.0,Unf,0.0,378.0,973.0,168,98,0,0,0,Fin,BuiltIn,1994.0,Fin,2.0,467.0,TA,TA
938,532354150,135000,TA,TA,No,ALQ,764.0,Unf,0.0,100.0,864.0,132,0,0,0,0,Unf,Detchd,1962.0,Unf,1.0,420.0,TA,TA
939,903452025,93850,TA,TA,No,Unf,0.0,Unf,0.0,768.0,768.0,0,0,84,0,0,Unf,Detchd,1930.0,Unf,2.0,440.0,TA,TA
940,528456240,208300,Gd,TA,No,GLQ,27.0,Unf,0.0,1191.0,1218.0,0,102,0,0,0,Fin,Attchd,2009.0,Fin,2.0,676.0,TA,TA
941,534225120,142600,TA,TA,No,LwQ,231.0,Unf,0.0,1497.0,1728.0,0,0,0,0,0,Unf,Detchd,1987.0,Unf,2.0,576.0,TA,TA
942,906382060,212999,Gd,TA,No,GLQ,36.0,Unf,0.0,1453.0,1489.0,144,38,0,0,0,RFn,Attchd,2005.0,RFn,2.0,674.0,TA,TA
943,528166060,386250,Ex,TA,Gd,GLQ,56.0,Unf,0.0,2336.0,2392.0,248,105,0,0,0,Fin,Attchd,2003.0,Fin,3.0,968.0,TA,TA
944,533253180,213750,Gd,TA,Gd,GLQ,881.0,LwQ,176.0,0.0,1057.0,133,89,0,0,0,Fin,Attchd,1978.0,Fin,2.0,571.0,TA,TA
945,528315110,315000,Gd,TA,No,GLQ,986.0,Unf,0.0,484.0,1470.0,0,66,0,0,0,Fin,Attchd,1998.0,Fin,3.0,696.0,TA,TA
946,535150280,124000,TA,TA,No,BLQ,25.0,Rec,872.0,247.0,1144.0,0,88,0,0,0,Unf,Detchd,1962.0,Unf,1.0,336.0,TA,TA
947,902305110,150000,TA,TA,No,Unf,0.0,Unf,0.0,930.0,930.0,54,228,246,0,0,Unf,Detchd,1930.0,Unf,1.0,288.0,TA,TA
948,907125040,139500,Gd,TA,No,ALQ,550.0,Unf,0.0,472.0,1022.0,0,0,0,0,0,Unf,Detchd,1995.0,Unf,2.0,747.0,TA,TA
949,910203020,120500,TA,TA,No,ALQ,403.0,Rec,125.0,212.0,740.0,0,25,0,0,0,Fin,Detchd,1966.0,Fin,1.0,924.0,Ex,Ex
950,528363020,290000,Gd,TA,Av,Unf,0.0,Unf,0.0,1242.0,1242.0,192,87,0,0,0,RFn,Attchd,1995.0,RFn,3.0,751.0,TA,TA
951,923202025,215000,Gd,TA,Gd,GLQ,1243.0,Unf,0.0,45.0,1288.0,0,48,0,0,0,Fin,Attchd,1997.0,Fin,4.0,784.0,TA,TA
952,528429100,336820,Ex,Gd,No,GLQ,1562.0,Unf,0.0,108.0,1670.0,0,240,200,0,0,RFn,Attchd,2006.0,RFn,3.0,928.0,TA,TA
953,533236040,174000,Gd,TA,No,Unf,0.0,Unf,0.0,776.0,776.0,206,0,0,0,0,Unf,Detchd,1999.0,Unf,2.0,492.0,TA,TA
954,535151110,142100,TA,TA,No,ALQ,288.0,Unf,0.0,765.0,1053.0,240,0,0,0,109,RFn,2Types,1994.0,RFn,2.0,692.0,TA,TA
955,905377020,130000,TA,TA,No,Rec,587.0,Unf,0.0,486.0,1073.0,0,64,0,0,0,Unf,Detchd,1953.0,Unf,2.0,649.0,TA,TA
956,903401020,184000,TA,TA,No,Rec,329.0,Unf,0.0,697.0,1026.0,0,100,0,0,0,Unf,Detchd,1925.0,Unf,1.0,240.0,TA,TA
957,906230010,269500,Ex,TA,No,GLQ,820.0,Unf,0.0,348.0,1168.0,312,0,0,0,0,Fin,BuiltIn,2000.0,Fin,4.0,820.0,TA,TA
958,534479140,146500,TA,TA,No,LwQ,386.0,Unf,0.0,342.0,728.0,168,0,0,0,0,Unf,Attchd,1942.0,Unf,1.0,312.0,TA,TA
959,909253180,145000,TA,TA,No,Unf,0.0,Unf,0.0,861.0,861.0,0,50,0,0,0,Unf,Detchd,1928.0,Unf,1.0,216.0,TA,TA
960,531379030,187000,Gd,TA,No,Unf,0.0,Unf,0.0,941.0,941.0,150,165,0,0,0,RFn,Attchd,1997.0,RFn,2.0,688.0,TA,TA
961,907227090,119900,TA,TA,No,BLQ,437.0,Unf,0.0,427.0,864.0,0,0,0,0,0,Unf,Detchd,1977.0,Unf,1.0,297.0,TA,TA
962,909282110,210000,TA,TA,No,Unf,0.0,Unf,0.0,697.0,697.0,0,90,0,0,0,Unf,Attchd,1930.0,Unf,2.0,365.0,Fa,TA
963,528166120,412500,Ex,TA,Av,GLQ,1016.0,Unf,0.0,556.0,1572.0,400,0,0,0,0,Fin,BuiltIn,2003.0,Fin,3.0,726.0,TA,TA
964,914467050,213000,Gd,TA,Mn,Unf,0.0,Unf,0.0,910.0,910.0,318,32,0,0,0,Unf,Attchd,1996.0,Unf,3.0,816.0,TA,TA
965,905427140,182000,TA,TA,Gd,ALQ,612.0,Rec,1164.0,0.0,1776.0,453,253,144,0,0,Fin,Attchd,1962.0,Fin,2.0,528.0,TA,TA
966,527165010,185000,Gd,TA,No,ALQ,504.0,Unf,0.0,332.0,836.0,0,40,0,0,0,Fin,Attchd,1991.0,Fin,2.0,416.0,TA,TA
967,527359050,152000,Gd,TA,No,Unf,0.0,Unf,0.0,1090.0,1090.0,0,0,0,0,0,RFn,Attchd,1976.0,RFn,2.0,479.0,TA,TA
968,535180030,135000,TA,TA,No,BLQ,586.0,Unf,0.0,462.0,1048.0,0,20,0,0,192,Unf,Attchd,1956.0,Unf,1.0,286.0,TA,TA
969,902427150,115500,TA,TA,No,Unf,0.0,Unf,0.0,869.0,869.0,0,0,0,0,0,Unf,Detchd,1959.0,Unf,1.0,308.0,TA,TA
970,905451300,121500,TA,TA,No,Rec,257.0,Unf,0.0,816.0,1073.0,0,0,0,0,0,Unf,Attchd,1956.0,Unf,1.0,340.0,TA,TA
971,903233100,149000,TA,TA,No,Unf,0.0,Unf,0.0,1042.0,1042.0,0,0,0,0,0,Unf,Detchd,1928.0,Unf,1.0,225.0,TA,TA
972,902301030,125000,TA,TA,Mn,Unf,0.0,Unf,0.0,702.0,702.0,0,0,84,0,0,Unf,Detchd,1925.0,Unf,1.0,250.0,TA,Fa
973,534275010,136500,TA,TA,No,Rec,915.0,Unf,0.0,135.0,1050.0,0,319,0,0,0,Unf,Attchd,1961.0,Unf,1.0,368.0,TA,TA
974,908152070,148000,TA,Gd,No,BLQ,751.0,Unf,0.0,392.0,1143.0,370,30,0,0,0,RFn,Attchd,1987.0,RFn,1.0,504.0,TA,Gd
975,905104090,125000,TA,TA,No,Rec,180.0,LwQ,374.0,340.0,894.0,0,0,0,0,0,RFn,Detchd,1966.0,RFn,1.0,384.0,TA,TA
