PID,SalePrice,Address,GrLivArea,LotArea,OverallQual,BSMT_LowQual,house_age_years,GarageCars,MasVnrType,FullBath,HalfBath,BsmtExposure_ord,SaleTypeNew,Neighborhood,BldgType,PorchSF,BSMT_HighQual,Fireplaces,Pool,BedroomAbvGr,ExterQual,OverallCond,KitchenQual,water_tower,graveyard,police,optician,slipway,bar,cinema,supermarket,hotel,stop,farmyard,christian_catholic,jewish,muslim,garden_centre,christian_lutheran
535150070,104900,3313 Stockbury St,1738,12513,0.1428571428571428,715.0,89.47671232876712,1.0,None,2,0,1,0,NAmes,1Fam,0,0.0,1,0,4,0.3333333333333333,0.1666666666666666,0.3333333333333333,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2
533254100,187000,806 Murray Dr,1855,9600,0.4285714285714285,528.0,31.6027397260274,2.0,Brick Face,2,1,1,0,Veenker,1Fam,100,0.0,1,0,3,0.6666666666666666,0.6666666666666665,0.3333333333333333,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
533254130,181500,4418 Phoenix St,1262,9600,0.4285714285714285,284.0,31.350684931506848,2.0,None,2,0,4,0,Veenker,1Fam,0,978.0,1,0,3,0.3333333333333333,0.8333333333333333,0.3333333333333333,2,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1
907194110,187100,3012 Sapphire Cir,1430,16285,0.5714285714285714,1413.0,8.419178082191781,2.0,None,2,0,1,0,CollgCr,1Fam,33,0.0,0,0,3,0.6666666666666666,0.3333333333333332,0.6666666666666666,1,0,0,0,0,1,0,0,3,1,12,0,0,0,0,0
531375100,158000,821 Narland Dr,1158,13072,0.4285714285714285,217.0,2.331506849315069,2.0,None,1,1,1,1,SawyerW,1Fam,50,941.0,0,0,3,0.3333333333333333,0.3333333333333332,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
532477030,192000,3110 Kingman Rd,1430,19508,0.4285714285714285,630.0,34.52054794520548,2.0,Brick Face,2,0,3,0,Veenker,1Fam,273,800.0,2,0,3,0.3333333333333333,0.3333333333333332,0.3333333333333333,1,1,1,0,0,1,0,2,0,0,0,0,0,1,0,1
534102025,230000,3830 Marigold Dr,1492,8000,0.5714285714285714,659.0,8.252054794520548,2.0,None,2,0,1,0,Somerst,1Fam,137,833.0,1,0,3,0.6666666666666666,0.3333333333333332,0.6666666666666666,2,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1
905452160,128000,1402 Ridgewood Ave,1172,9525,0.2857142857142856,1172.0,56.45205479452055,1.0,None,1,0,3,0,Edwards,1Fam,0,0.0,0,0,3,0.3333333333333333,0.6666666666666665,0.3333333333333333,1,1,1,1,0,11,0,4,0,0,0,0,0,1,0,1
533208050,197000,2719 Cambridge Dr,1247,3316,0.7142857142857142,208.0,1.2465753424657535,2.0,None,1,1,1,0,Somerst,TwnhsE,84,1039.0,1,0,1,0.6666666666666666,0.3333333333333332,0.6666666666666666,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
905427030,415000,208 22nd St,3672,19800,0.4285714285714285,1836.0,71.96438356164384,2.0,None,3,1,1,0,Edwards,1Fam,112,0.0,2,0,5,0.3333333333333333,0.8333333333333333,0.6666666666666666,1,1,1,1,0,11,0,4,0,0,0,1,0,1,0,2
535301010,135960,3416 Clinton Ct,943,7032,0.2857142857142856,0.0,27.934246575342467,2.0,None,1,0,4,0,NAmes,Duplex,0,943.0,2,0,2,0.3333333333333333,0.3333333333333332,0.3333333333333333,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,3
909280030,250000,2531 Pierce Ave,2057,11500,0.5714285714285714,1017.0,70.46301369863014,1.0,None,1,1,1,0,Crawfor,1Fam,322,0.0,1,0,3,0.6666666666666666,0.6666666666666665,0.6666666666666666,2,0,0,0,0,11,0,0,0,0,0,1,0,0,0,2
528116010,296000,3015 Burnham Dr,1782,16870,0.7142857142857142,251.0,5.252054794520548,3.0,Brick Face,2,0,4,0,NridgHt,1Fam,82,1531.0,2,0,3,0.6666666666666666,0.3333333333333332,0.6666666666666666,2,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1
528228270,172500,2227 Timberland Rd,1258,3922,0.5714285714285714,1258.0,1.4136986301369865,3.0,Brick Face,2,0,3,1,Blmngtn,TwnhsE,16,0.0,1,0,2,0.6666666666666666,0.3333333333333332,0.6666666666666666,2,0,0,0,0,0,0,1,0,0,3,0,1,0,0,1
907252210,236500,1211 N 2nd St,1788,11838,0.7142857142857142,1753.0,8.419178082191781,2.0,None,2,0,3,0,CollgCr,1Fam,151,0.0,1,0,3,0.6666666666666666,0.3333333333333332,1.0,1,0,0,1,0,1,0,2,3,1,5,0,0,0,0,0
909475020,223000,1321 Glendale Ave,1844,16381,0.4285714285714285,1844.0,37.93972602739726,2.0,Brick Face,2,0,3,0,Crawfor,1Fam,289,0.0,1,0,3,0.6666666666666666,0.3333333333333332,0.6666666666666666,1,0,0,0,0,10,0,0,3,0,0,1,0,0,0,2
907253110,230500,2806 York Dr,2161,10400,0.5714285714285714,1257.0,7.419178082191781,2.0,Brick Face,2,1,1,0,CollgCr,1Fam,84,0.0,1,0,3,0.6666666666666666,0.3333333333333332,0.6666666666666666,1,0,0,1,0,1,0,2,3,1,7,0,0,0,0,0
535325280,130000,2003 Greenbriar Cir,1360,7134,0.2857142857142856,0.0,52.12054794520548,2.0,None,1,0,1,0,NAmes,1Fam,50,384.0,1,0,3,0.3333333333333333,0.3333333333333332,0.3333333333333333,0,1,1,1,0,4,1,1,0,0,0,0,0,0,0,3
532378240,125500,2902 White Oak Dr,902,6173,0.2857142857142856,277.0,40.608219178082194,1.0,Brick Face,1,0,1,0,Sawyer,1Fam,0,599.0,0,0,3,0.3333333333333333,0.5,0.3333333333333333,0,1,0,1,0,0,0,4,0,0,0,0,0,1,0,1
908102260,147500,2507 Dalton St,1256,9937,0.2857142857142856,1256.0,43.44383561643836,1.0,None,1,1,1,0,Edwards,1Fam,68,0.0,0,0,3,0.6666666666666666,0.5,0.3333333333333333,0,0,0,1,0,1,0,4,3,1,1,0,0,0,0,1
908226180,79000,1909 Wyngate Dr,774,4270,0.0,544.0,76.38082191780822,0.0,None,1,0,1,0,Edwards,1Fam,286,0.0,0,0,3,0.3333333333333333,0.5,0.6666666666666666,2,1,1,1,0,11,0,4,0,0,0,1,0,1,0,3
527451540,97000,419 15th St,987,1680,0.4285714285714285,483.0,37.52328767123288,1.0,Brick Face,1,1,1,0,BrDale,Twnhs,0,0.0,0,0,2,0.3333333333333333,0.5,0.3333333333333333,2,0,0,0,0,0,1,2,0,0,0,0,1,0,0,2
903455090,125500,1115 Garner Cir,1360,7200,0.2857142857142856,803.0,68.54246575342465,1.0,None,1,1,1,0,IDOTRR,1Fam,255,0.0,0,0,2,0.3333333333333333,0.5,0.6666666666666666,0,0,1,1,0,4,0,4,1,0,0,0,0,0,0,4
910203250,82000,1517 Stafford Ave,540,8154,0.0,480.0,69.2931506849315,1.0,None,1,0,1,0,IDOTRR,1Fam,0,0.0,0,0,1,0.3333333333333333,0.3333333333333332,0.3333333333333333,0,0,1,0,0,5,0,4,2,0,0,1,0,0,0,3
903228070,93000,329 S Franklin Ave,1142,6000,0.2857142857142856,468.0,85.47397260273972,1.0,Brick Face,1,0,1,0,BrkSide,1Fam,98,0.0,0,0,3,0.3333333333333333,0.3333333333333332,0.3333333333333333,0,1,1,1,0,4,0,3,0,0,0,0,0,0,0,3
527214060,535000,1202 Northwestern Ave,2698,16052,0.9999999999999998,644.0,0.4958904109589041,3.0,Stone,2,1,1,1,StoneBr,1Fam,0,1206.0,1,0,4,1.0,0.3333333333333332,1.0,2,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1
528427010,235128,5406 Kansas Dr,1580,11932,0.7142857142857142,1580.0,1.4164383561643836,3.0,Stone,2,0,1,0,Somerst,1Fam,24,0.0,0,0,3,0.6666666666666666,0.3333333333333332,0.6666666666666666,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
535451250,138000,314 Patricia Dr,1904,7200,0.2857142857142856,1208.0,59.36986301369863,1.0,None,1,1,1,0,NAmes,1Fam,168,0.0,0,0,3,0.3333333333333333,0.1666666666666666,0.3333333333333333,0,1,1,1,0,4,0,1,0,0,2,0,0,0,0,3
908152270,176000,1327 Alabama Ln,1132,7024,0.1428571428571428,108.0,3.416438356164384,2.0,None,1,1,1,0,Edwards,1Fam,64,1024.0,0,0,2,0.3333333333333333,0.3333333333333332,0.6666666666666666,1,0,0,1,0,2,0,4,3,1,0,0,0,0,0,1
909452050,208000,926 Grand Ave,1982,13607,0.4285714285714285,118.0,23.263013698630136,2.0,Brick Face,2,1,1,0,Crawfor,1Fam,112,454.0,1,0,3,0.3333333333333333,0.5,0.3333333333333333,1,0,0,0,0,10,0,0,3,0,1,1,0,0,0,2
532354160,141000,1107 Kellogg Ave,864,8499,0.2857142857142856,204.0,48.44657534246576,2.0,None,1,0,1,0,Sawyer,1Fam,312,660.0,0,0,3,0.3333333333333333,0.5,0.3333333333333333,0,0,0,1,0,0,0,4,0,0,1,0,0,1,0,1
531453100,162000,3728 Bridgeport Dr,1400,10274,0.4285714285714285,676.0,23.51232876712329,2.0,Brick Face,2,1,1,0,SawyerW,1Fam,48,0.0,0,0,3,0.3333333333333333,0.6666666666666665,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
527328050,151500,1232 Northwestern Ave,1177,11850,0.4285714285714285,372.0,23.5972602739726,2.0,Brick Face,2,0,1,0,NWAmes,1Fam,103,781.0,0,0,3,0.3333333333333333,0.5,0.6666666666666666,2,0,0,0,0,0,1,2,0,0,1,0,1,0,0,1
907418010,218836,5327 Durant St,1564,11058,0.5714285714285714,1508.0,1.084931506849315,3.0,Stone,2,0,1,0,CollgCr,1Fam,24,56.0,0,0,3,0.6666666666666666,0.5,0.6666666666666666,1,0,0,1,0,1,0,2,3,1,11,0,0,0,0,0
528344020,322500,2920 Harrison Rd,2582,11002,0.7142857142857142,341.0,9.005479452054795,3.0,None,2,1,1,0,NoRidge,1Fam,60,1048.0,1,0,4,0.6666666666666666,0.3333333333333332,0.6666666666666666,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
532353180,151000,125 S Hazel Ave,1212,8471,0.4285714285714285,0.0,29.51506849315069,2.0,Brick Face,1,0,3,0,Sawyer,1Fam,12,506.0,1,0,3,0.3333333333333333,0.6666666666666665,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
902106070,127500,1606 Burnett Ave,1296,6000,0.4285714285714285,845.0,80.55068493150685,2.0,None,1,0,1,0,OldTown,1Fam,175,0.0,0,0,3,0.3333333333333333,0.5,0.3333333333333333,0,1,1,1,0,4,0,3,1,0,0,0,0,0,0,3
528221050,203000,2201 Barr Dr,1326,12216,0.4285714285714285,408.0,2.4136986301369863,2.0,None,2,0,3,0,Gilbert,1Fam,23,918.0,0,0,3,0.3333333333333333,0.3333333333333332,0.6666666666666666,2,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1
534479300,121000,2106 Torrey Pines Rd,936,9888,0.2857142857142856,936.0,52.1972602739726,1.0,None,1,0,1,0,NAmes,1Fam,160,0.0,0,0,2,0.3333333333333333,0.5,0.3333333333333333,0,1,1,1,0,4,1,2,0,0,0,0,0,0,0,3
906223060,213000,2124 Torrey Pines Rd,1775,9317,0.5714285714285714,227.0,16.506849315068493,2.0,Brick Face,2,1,1,0,SawyerW,1Fam,264,513.0,1,0,3,0.6666666666666666,0.3333333333333332,0.6666666666666666,0,0,0,1,0,0,0,2,0,0,6,0,0,0,0,0
528108040,398800,5344 Clemens Blvd,2690,12350,0.857142857142857,379.0,0.4958904109589041,3.0,None,2,1,1,1,NridgHt,1Fam,197,986.0,1,0,3,0.6666666666666666,0.3333333333333332,1.0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1
909279010,205000,5321 Kansas Dr,2480,8145,0.5714285714285714,920.0,69.54520547945205,2.0,None,2,1,1,0,Crawfor,Duplex,57,0.0,2,0,5,0.3333333333333333,0.5,0.3333333333333333,2,0,0,0,0,11,0,0,0,0,0,1,0,0,0,2
527183030,189000,3326 Kingman Rd,1228,4671,0.7142857142857142,461.0,20.76438356164384,2.0,None,2,0,2,0,StoneBr,TwnhsE,120,767.0,1,0,2,0.6666666666666666,0.3333333333333332,0.6666666666666666,2,0,0,0,1,0,1,2,0,0,1,0,1,0,0,1
527276160,185000,2651 Somerset Dr,1934,11900,0.2857142857142856,722.0,32.51780821917808,2.0,Brick Face,2,1,1,0,Gilbert,1Fam,376,400.0,1,0,3,0.3333333333333333,0.5,0.3333333333333333,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
903227020,128000,322 Crane Ave,1196,6000,0.4285714285714285,572.0,70.21095890410959,2.0,None,1,1,1,0,BrkSide,1Fam,0,0.0,2,0,3,0.3333333333333333,0.5,0.3333333333333333,0,1,1,1,0,4,1,3,0,0,0,0,0,0,0,3
908203100,90000,2808 Northridge Ln,960,6410,0.1428571428571428,960.0,52.36438356164384,0.0,None,1,0,1,0,Edwards,1Fam,0,0.0,0,0,3,0.3333333333333333,0.3333333333333332,0.3333333333333333,2,1,0,1,0,12,0,4,2,0,0,0,0,0,0,1
534152120,167900,3226 Oakland St,1334,9650,0.4285714285714285,664.0,32.26849315068493,2.0,Brick Face,2,0,1,0,NWAmes,1Fam,16,686.0,1,0,2,0.3333333333333333,0.3333333333333332,0.3333333333333333,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
907290240,143000,520 20th St,848,4426,0.4285714285714285,186.0,6.3342465753424655,2.0,Brick Face,1,0,3,0,CollgCr,TwnhsE,0,662.0,0,0,1,0.6666666666666666,0.3333333333333332,0.6666666666666666,1,0,0,1,0,1,0,2,3,1,11,0,0,0,0,0
528478030,250000,623 Agg Ave,1992,9375,0.7142857142857142,1053.0,5.586301369863014,2.0,Brick Face,2,1,1,0,Somerst,1Fam,45,0.0,1,0,3,0.6666666666666666,0.3333333333333332,0.6666666666666666,2,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1
533208140,178000,4115 Wembley Ave,1245,3435,0.5714285714285714,1211.0,4.419178082191781,2.0,None,2,0,1,0,Somerst,TwnhsE,100,24.0,0,0,1,0.6666666666666666,0.3333333333333332,0.6666666666666666,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
528166150,350000,2421 Westwind Dr,2385,14277,0.7142857142857142,379.0,4.002739726027397,3.0,Brick Face,2,1,2,0,NridgHt,1Fam,228,938.0,1,0,3,0.6666666666666666,0.3333333333333332,0.6666666666666666,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1
905107140,143500,4707 Hemingway Dr,1285,8197,0.4285714285714285,660.0,30.265753424657536,2.0,Brick Face,1,1,1,0,Sawyer,1Fam,0,0.0,1,0,3,0.3333333333333333,0.3333333333333332,0.3333333333333333,0,1,0,1,0,1,0,4,0,0,0,0,0,1,0,1
527180100,180500,2166 Ashmore Dr,1442,11851,0.5714285714285714,1424.0,19.34246575342466,2.0,None,2,0,1,0,Gilbert,1Fam,542,0.0,0,0,3,0.3333333333333333,0.3333333333333332,0.3333333333333333,2,0,0,0,0,0,1,2,0,0,1,0,1,0,0,1
528458080,255000,4812 Hemingway Dr,1792,8640,0.7142857142857142,546.0,0.8328767123287671,2.0,None,2,1,3,1,Somerst,1Fam,96,350.0,0,0,3,0.6666666666666666,0.3333333333333332,0.6666666666666666,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
905101450,154500,1617 Douglas Ave,1068,8414,0.4285714285714285,396.0,43.11506849315069,1.0,None,1,0,1,0,Sawyer,1Fam,0,663.0,0,0,3,0.3333333333333333,0.8333333333333333,0.3333333333333333,0,0,0,1,0,0,0,4,0,0,1,0,0,1,0,1
914460110,245000,1322 Alabama Ln,1409,12864,0.5714285714285714,17.0,5.498630136986302,2.0,None,1,1,1,0,Mitchel,1Fam,289,1392.0,1,0,1,0.6666666666666666,0.3333333333333332,0.6666666666666666,0,2,0,0,0,0,0,0,3,0,1,0,0,0,1,1
534400290,153000,208 Todd Cir,1313,9350,0.2857142857142856,1003.0,48.11780821917808,2.0,Brick Face,1,1,1,0,NAmes,1Fam,149,310.0,1,0,3,0.3333333333333333,0.5,0.6666666666666666,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,2
907254020,230000,110 S Wilmoth Ave,1852,9066,0.7142857142857142,336.0,9.923287671232876,3.0,Brick Face,2,1,2,0,CollgCr,1Fam,106,668.0,2,0,3,0.6666666666666666,0.3333333333333332,0.6666666666666666,1,0,0,1,0,1,0,2,3,1,10,0,0,0,0,0
528458030,212700,902 Top-O-Hollow Rd,1372,8640,0.7142857142857142,1339.0,1.498630136986301,2.0,None,2,0,1,1,Somerst,1Fam,113,24.0,0,0,3,0.6666666666666666,0.3333333333333332,0.6666666666666666,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
528480060,339750,1428 Breckinridge Ct,2078,10800,0.7142857142857142,245.0,1.2493150684931509,3.0,Stone,2,1,1,1,Somerst,1Fam,102,789.0,1,0,3,0.6666666666666666,0.3333333333333332,1.0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
905226050,112000,1126 Burnett Ave,1416,25339,0.2857142857142856,816.0,89.64109589041095,2.0,None,2,0,1,0,Sawyer,1Fam,112,0.0,0,0,3,0.3333333333333333,0.6666666666666665,0.6666666666666666,1,1,1,1,0,7,0,4,0,0,0,0,0,1,0,1
528253010,207500,1103 N 2nd St,1314,5063,0.5714285714285714,410.0,2.249315068493151,2.0,Stone,2,0,1,0,NridgHt,Twnhs,62,904.0,1,0,2,0.6666666666666666,0.3333333333333332,0.6666666666666666,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1
528228345,195000,Address missing,1455,3940,0.5714285714285714,342.0,5.586301369863014,3.0,Brick Face,2,0,4,0,Blmngtn,TwnhsE,164,1073.0,1,0,2,0.6666666666666666,0.3333333333333332,0.6666666666666666,2,0,0,0,0,0,0,1,0,0,3,0,1,0,0,1
527425140,120500,228 S Riverside Dr,864,9000,0.1428571428571428,248.0,36.35342465753425,2.0,None,1,0,1,0,NAmes,1Fam,0,616.0,0,0,3,0.3333333333333333,0.5,0.3333333333333333,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
907135020,144000,803 12th St,1099,9525,0.2857142857142856,1099.0,13.424657534246576,1.0,None,1,1,1,0,CollgCr,1Fam,0,0.0,0,0,3,0.3333333333333333,0.5,0.6666666666666666,1,0,0,0,0,1,0,0,3,0,10,0,0,0,0,0
533206040,176400,4008 Frances E Davis Ct,1143,3628,0.5714285714285714,1143.0,2.331506849315069,2.0,None,1,1,1,0,Somerst,TwnhsE,191,0.0,1,0,1,0.6666666666666666,0.3333333333333332,0.6666666666666666,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
535181140,130000,3205 Cullen Dr,1411,12198,0.2857142857142856,1204.0,52.44931506849315,1.0,None,1,0,3,0,NAmes,1Fam,82,0.0,1,0,3,0.3333333333333333,0.5,0.3333333333333333,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,2
902427045,97000,1518 Carroll Ave,882,12702,0.2857142857142856,0.0,52.95342465753425,1.0,None,1,0,0,0,OldTown,1Fam,45,0.0,0,0,2,0.3333333333333333,0.3333333333333332,0.3333333333333333,0,1,1,1,0,4,0,5,1,0,2,0,0,0,0,1
528431040,419005,415 Beedle Dr,1966,12291,0.9999999999999998,394.0,0.7479452054794521,3.0,Brick Face,2,0,3,1,Somerst,1Fam,52,1572.0,1,0,1,1.0,0.3333333333333332,1.0,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
527450210,83000,1312 Big Bluestem Ct,987,1953,0.4285714285714285,483.0,33.43561643835616,1.0,Brick Face,1,1,1,0,BrDale,Twnhs,0,0.0,0,0,2,0.3333333333333333,0.3333333333333332,0.3333333333333333,2,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1
532378200,142000,4133 Ontario St,912,6768,0.4285714285714285,80.0,47.36164383561644,1.0,None,1,0,2,0,Sawyer,1Fam,0,832.0,0,0,3,0.3333333333333333,0.8333333333333333,0.6666666666666666,0,1,0,1,0,0,0,4,0,0,0,0,0,1,0,1
909278020,154900,1510 Illinois Ave,1343,7681,0.2857142857142856,731.0,88.55616438356165,1.0,None,1,1,1,0,Crawfor,1Fam,102,0.0,1,0,3,0.3333333333333333,0.5,0.3333333333333333,2,0,1,0,0,11,0,0,0,0,0,1,0,0,0,2
534225110,145000,1606 Top-O-Hollow Rd,1728,11072,0.2857142857142856,1728.0,43.86301369863013,2.0,None,2,0,1,0,NAmes,Duplex,0,0.0,0,0,6,0.3333333333333333,0.3333333333333332,0.3333333333333333,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,3
909451130,123900,804 Poe Ave,1045,1782,0.4285714285714285,186.0,27.934246575342467,2.0,None,1,0,1,0,Blueste,Twnhs,0,330.0,1,0,2,0.3333333333333333,0.5,0.3333333333333333,1,0,0,0,0,10,0,0,3,0,1,1,0,0,0,2
528142020,250000,3040 Bayberry Rd,2088,8899,0.7142857142857142,908.0,1.4164383561643836,3.0,Stone,2,1,3,0,NridgHt,1Fam,24,40.0,1,0,4,1.0,0.3333333333333332,0.6666666666666666,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1
527404030,143000,1330 Woodstock Ave,1050,8510,0.2857142857142856,543.0,38.52328767123288,1.0,Brick Face,1,1,1,0,NAmes,1Fam,0,500.0,0,0,3,0.3333333333333333,0.6666666666666665,0.3333333333333333,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
534151180,255000,611 10th St,2075,10530,0.5714285714285714,329.0,14.58904109589041,2.0,Brick Face,2,1,1,0,NWAmes,1Fam,86,819.0,1,0,3,0.6666666666666666,0.5,0.6666666666666666,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
908204090,131750,4102 Crestmoor Ave,960,6400,0.2857142857142856,129.0,48.94794520547945,1.0,None,1,0,3,0,Edwards,1Fam,35,831.0,0,0,2,0.3333333333333333,0.6666666666666665,0.0,2,0,0,1,0,12,0,4,2,0,0,0,0,0,0,1
532354070,132500,1512 Harding Ave,999,7758,0.2857142857142856,411.0,45.19178082191781,1.0,None,1,0,1,0,Sawyer,1Fam,132,588.0,0,0,3,0.3333333333333333,0.6666666666666665,0.6666666666666666,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,1
527302070,181900,1005 Florida Ave,1260,10825,0.5714285714285714,513.0,25.51506849315069,2.0,Brick Face,2,0,2,0,NWAmes,1Fam,0,747.0,0,0,3,0.6666666666666666,0.6666666666666665,0.3333333333333333,2,0,0,0,0,0,1,2,0,0,1,0,1,0,0,1
527214030,387000,428 26th St,1884,15401,0.857142857142857,547.0,4.671232876712328,3.0,Brick Face,2,0,4,0,StoneBr,1Fam,76,1337.0,1,0,2,1.0,0.3333333333333332,1.0,2,0,0,0,1,0,1,2,0,0,1,0,1,0,0,1
533128030,268000,3106 Sedwick St,2295,13346,0.5714285714285714,367.0,14.506849315068491,2.0,None,2,1,1,0,NoRidge,1Fam,40,728.0,1,0,4,0.6666666666666666,0.3333333333333332,0.6666666666666666,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
902330010,122000,2159 Country Club Blvd,2358,5250,0.7142857142857142,684.0,137.0082191780822,0.0,None,2,0,1,0,OldTown,1Fam,74,0.0,0,0,4,0.3333333333333333,0.3333333333333332,0.3333333333333333,0,1,1,1,0,4,0,5,1,0,0,0,0,0,0,3
923228150,97000,1527 Stone Brooke Rd,1344,1533,0.1428571428571428,546.0,39.35616438356164,0.0,None,1,1,1,0,MeadowV,Twnhs,0,0.0,1,0,3,0.3333333333333333,0.5,0.3333333333333333,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,1
527302080,229000,3616 Calhoun Ave,2183,13837,0.5714285714285714,202.0,18.0986301369863,3.0,Brick Face,2,1,1,0,NWAmes,1Fam,0,1002.0,0,0,4,0.6666666666666666,0.3333333333333332,0.6666666666666666,2,0,0,0,0,0,1,2,0,0,1,0,1,0,0,1
528344040,340000,931 Maxwell Ave,2450,16545,0.7142857142857142,503.0,11.336986301369864,3.0,Brick Face,2,1,2,0,NoRidge,1Fam,126,781.0,1,0,3,0.6666666666666666,0.3333333333333332,0.6666666666666666,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
535375050,135000,1225 Roosevelt Ave,1656,10410,0.2857142857142856,660.0,93.64657534246577,1.0,None,2,1,1,0,OldTown,1Fam,140,0.0,0,0,3,0.3333333333333333,0.6666666666666665,0.3333333333333333,0,1,1,1,0,4,1,2,0,0,0,0,0,0,0,3
535376060,149000,308 Village Dr,1352,10800,0.2857142857142856,676.0,70.63013698630137,2.0,None,2,0,1,0,OldTown,1Fam,128,0.0,0,0,4,0.3333333333333333,0.6666666666666665,0.6666666666666666,0,1,1,1,0,4,1,2,0,0,0,0,0,0,0,3
924151040,285000,2204 Prairie View E,1803,9892,0.7142857142857142,338.0,16.095890410958905,2.0,None,2,1,4,0,Mitchel,1Fam,286,1341.0,2,0,3,0.6666666666666666,0.3333333333333332,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,1
528186160,234250,4715 Twain St,1342,6240,0.7142857142857142,496.0,2.416438356164384,2.0,Brick Face,2,0,1,0,NridgHt,TwnhsE,35,846.0,1,0,2,0.6666666666666666,0.3333333333333332,0.6666666666666666,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1
532351150,119500,2419 Kingston Dr,1654,8927,0.4285714285714285,0.0,29.6,2.0,None,2,0,0,0,Sawyer,Duplex,0,0.0,0,0,4,0.3333333333333333,0.5,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
527452310,123000,114 S Russell Ave,900,7838,0.2857142857142856,95.0,39.942465753424656,1.0,None,1,0,3,0,NAmes,1Fam,144,769.0,1,0,3,0.3333333333333333,0.3333333333333332,0.3333333333333333,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2
909250200,149000,2720 Northridge Ln,1510,4899,0.4285714285714285,755.0,86.47397260273972,1.0,None,1,0,1,0,SWISU,1Fam,164,0.0,0,0,3,0.3333333333333333,0.8333333333333333,0.3333333333333333,2,1,1,0,0,11,0,2,0,0,0,1,0,0,0,3
905101300,136000,3321 Foxley Dr,1832,10773,0.1428571428571428,1128.0,43.35890410958904,0.0,Brick Face,2,0,1,0,Sawyer,Duplex,58,704.0,0,0,4,0.0,0.0,0.3333333333333333,0,1,0,1,0,1,0,4,0,0,0,0,0,1,0,1
902329080,119000,911 Mesa Verde Pl,1288,3600,0.4285714285714285,624.0,92.3917808219178,1.0,None,1,0,1,0,OldTown,1Fam,103,0.0,1,0,3,0.3333333333333333,0.6666666666666665,1.0,0,1,1,1,0,4,0,5,1,0,0,0,0,0,0,3
903225140,124000,3817 Fletcher Blvd,1210,5000,0.2857142857142856,72.0,67.37534246575342,1.0,None,1,0,1,0,BrkSide,1Fam,0,600.0,0,0,3,0.3333333333333333,0.6666666666666665,0.6666666666666666,0,0,1,1,0,4,1,2,0,0,0,0,0,0,0,3
534452060,118000,2810 Aspen Rd,1077,7420,0.2857142857142856,140.0,69.04657534246576,1.0,None,1,0,1,0,BrkSide,2fmCon,4,851.0,2,0,2,0.3333333333333333,0.5,0.3333333333333333,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,3
532476050,260000,1208 Arizona Ave,2646,14330,0.5714285714285714,725.0,32.02191780821918,2.0,Brick Face,2,0,4,0,Veenker,1Fam,100,1023.0,4,1,3,0.6666666666666666,0.1666666666666666,0.6666666666666666,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1
