,SalePrice,GrLivArea,LotArea,OverallQual,BSMT_LowQual,house_age_years,GarageCars,FullBath,HalfBath,BsmtExposure_ord,SaleTypeNew,PorchSF,ExterQualDisc,OverallCondDisc,BSMT_HighQual,KitchenQualDisc,Fireplaces,Pool,BedroomAbvGr,water_tower,graveyard,police,optician,slipway,bar,farmyard,cinema,supermarket,hotel,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,MasVnrType_None,MasVnrType_Stone
13,214000,1536,9135,0.5714285714285714,726.0,6.920547945205479,2.0,2,0,3,0,74,-0.09523809523809523,0.23809523809523814,810.0,-0.09523809523809523,0,0,3,1,0,0,0,0,1,13,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1490,109500,792,9022,0.28571428571428564,768.0,85.3890410958904,1.0,1,0,1,0,120,-0.380952380952381,-0.5476190476190477,0.0,-0.380952380952381,0,0,2,0,1,1,1,0,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1485,207500,1728,8791,0.42857142857142855,864.0,5.3342465753424655,2.0,2,1,1,0,56,-0.23809523809523808,0.09523809523809529,0.0,-0.23809523809523808,0,0,3,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
114,132250,1040,25286,0.14285714285714285,431.0,44.03013698630137,2.0,1,0,4,0,0,-0.19047619047619052,-0.1904761904761904,633.0,-0.19047619047619052,0,0,3,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
957,137000,1928,9142,0.42857142857142855,1020.0,96.31232876712328,1.0,2,0,1,0,172,0.09523809523809518,-0.4047619047619047,0.0,0.42857142857142855,0,0,4,0,1,1,1,0,4,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2421,225000,2243,13474,0.5714285714285714,0.0,17.424657534246574,3.0,2,1,1,0,268,-0.09523809523809523,0.23809523809523814,700.0,-0.09523809523809523,1,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
241,179000,1515,9024,0.42857142857142855,789.0,4.501369863013698,2.0,2,1,1,0,75,-0.23809523809523808,0.09523809523809529,0.0,-0.23809523809523808,1,0,3,2,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1891,188900,1857,10530,0.5714285714285714,945.0,28.51506849315069,2.0,2,1,1,0,105,0.23809523809523803,0.23809523809523814,0.0,0.23809523809523803,1,0,4,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,185000,1610,11358,0.5714285714285714,1124.0,35.35342465753425,2.0,2,0,1,0,256,0.23809523809523803,-0.09523809523809512,0.0,-0.09523809523809523,1,0,3,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2465,196500,1724,7162,0.5714285714285714,796.0,3.331506849315069,2.0,2,1,1,0,57,-0.09523809523809523,0.23809523809523814,0.0,-0.09523809523809523,1,0,3,1,0,0,1,0,2,0,0,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,72000,672,8534,0.14285714285714285,432.0,81.46849315068494,0.0,1,0,1,0,112,-0.19047619047619052,-0.02380952380952378,0.0,-0.19047619047619052,0,0,2,0,0,1,0,0,4,0,1,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1252,221000,1839,16770,0.5714285714285714,1195.0,12.421917808219176,2.0,2,1,1,0,81,-0.09523809523809523,0.23809523809523814,0.0,0.23809523809523803,0,0,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,119500,1654,8927,0.42857142857142855,0.0,29.6,2.0,2,0,0,0,0,0.09523809523809518,-0.07142857142857145,0.0,0.09523809523809518,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1867,245000,1432,9139,0.7142857142857142,1043.0,3.668493150684931,2.0,2,0,3,0,50,0.04761904761904756,0.38095238095238093,379.0,0.04761904761904756,1,0,3,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2409,149000,1432,6615,0.42857142857142855,1022.0,86.72602739726027,1.0,1,0,1,0,61,0.09523809523809518,-0.07142857142857145,0.0,-0.23809523809523808,1,0,3,0,0,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
155,78000,899,6756,0.28571428571428564,481.0,98.73424657534248,1.0,1,0,1,0,96,-0.04761904761904773,-0.21428571428571436,0.0,-0.04761904761904773,0,0,2,0,1,1,1,0,4,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2469,217500,1842,8826,0.5714285714285714,144.0,7.501369863013698,2.0,2,1,1,0,96,-0.09523809523809523,0.23809523809523814,841.0,-0.09523809523809523,1,0,3,1,0,0,0,0,1,13,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1016,127500,1040,7200,0.42857142857142855,1040.0,83.55342465753425,2.0,1,0,1,0,132,0.09523809523809518,-0.23809523809523797,0.0,0.09523809523809518,0,0,2,0,0,1,1,0,4,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
60,615000,2470,12720,0.9999999999999998,278.0,5.087671232876712,3.0,1,1,4,0,281,-1.1102230246251565e-16,0.6666666666666665,2257.0,-1.1102230246251565e-16,2,1,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,91300,886,5784,0.28571428571428564,190.0,71.96438356164384,1.0,1,0,1,0,100,-0.04761904761904773,-0.5476190476190477,0.0,-0.04761904761904773,0,0,2,0,1,1,1,0,4,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
782,223500,1786,11250,0.5714285714285714,434.0,7.671232876712328,2.0,2,1,2,0,42,-0.09523809523809523,0.23809523809523814,486.0,-0.09523809523809523,1,0,3,1,0,0,0,0,1,12,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,196000,1749,9272,0.5714285714285714,342.0,7.419178082191781,2.0,2,1,1,0,85,-0.09523809523809523,0.23809523809523814,500.0,-0.09523809523809523,0,0,3,1,0,0,0,0,1,11,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2437,110500,866,3880,0.28571428571428564,357.0,62.62191780821918,0.0,1,0,1,0,42,-0.04761904761904773,-0.7142857142857144,329.0,-0.380952380952381,0,0,2,0,1,1,1,0,4,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1171,176500,1501,2280,0.42857142857142855,179.0,8.67123287671233,2.0,2,1,1,0,0,0.09523809523809518,0.09523809523809529,565.0,0.09523809523809518,1,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1060,300000,1531,10872,0.857142857142857,467.0,3.0876712328767124,3.0,2,0,3,0,52,0.19047619047619035,0.5238095238095237,1037.0,-0.1428571428571429,1,0,2,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
358,236500,1788,11838,0.7142857142857142,1753.0,8.419178082191781,2.0,2,0,3,0,151,0.04761904761904756,0.38095238095238093,0.0,-0.2857142857142857,1,0,3,1,0,0,1,0,1,5,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1123,155000,1273,14680,0.28571428571428564,1273.0,49.44931506849315,1.0,1,0,1,0,115,-0.04761904761904773,0.11904761904761901,0.0,-0.04761904761904773,0,0,2,1,0,1,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
499,144000,2020,8400,0.28571428571428564,0.0,30.767123287671232,2.0,2,0,0,0,0,-0.04761904761904773,-0.047619047619047616,0.0,-0.04761904761904773,2,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
524,91900,784,6931,0.14285714285714285,0.0,53.367123287671234,0.0,1,0,3,0,0,-0.19047619047619052,-0.1904761904761904,784.0,-0.19047619047619052,0,0,2,2,1,1,1,0,11,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1200,98000,1014,7785,0.28571428571428564,0.0,52.2,1.0,1,0,0,0,240,-0.04761904761904773,-0.047619047619047616,0.0,-0.04761904761904773,0,0,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
737,157000,1432,8286,0.28571428571428564,716.0,30.432876712328767,2.0,1,1,1,0,376,-0.04761904761904773,-0.3809523809523809,0.0,-0.04761904761904773,1,0,3,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1798,105000,1242,5707,0.42857142857142855,583.0,74.21369863013699,1.0,1,1,1,0,96,0.09523809523809518,-0.07142857142857145,0.0,0.09523809523809518,1,0,3,2,1,1,0,0,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
265,179900,1944,9928,0.5714285714285714,672.0,94.47945205479452,1.0,2,0,1,0,28,0.23809523809523803,-0.26190476190476186,0.0,0.23809523809523803,0,0,3,0,1,1,1,0,4,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1503,189950,1426,7642,0.5714285714285714,912.0,89.47397260273972,1.0,1,1,1,0,240,-0.09523809523809523,-0.26190476190476186,0.0,-0.09523809523809523,1,0,3,2,0,1,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1593,116000,1118,4400,0.42857142857142855,648.0,86.8082191780822,2.0,1,0,1,0,0,0.09523809523809518,-0.4047619047619047,0.0,0.09523809523809518,0,0,2,0,1,1,1,0,4,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2415,144900,960,9239,0.28571428571428564,326.0,45.36164383561644,1.0,1,0,1,0,0,-0.04761904761904773,-0.5476190476190477,634.0,-0.380952380952381,0,0,3,1,1,1,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2152,315500,1620,12898,0.857142857142857,598.0,2.6684931506849314,3.0,2,0,4,0,0,0.19047619047619035,0.5238095238095237,1022.0,-0.1428571428571429,1,0,2,0,0,0,0,0,0,14,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1426,84500,630,1936,0.14285714285714285,131.0,37.93972602739726,0.0,1,0,3,0,0,-0.19047619047619052,-0.35714285714285715,499.0,-0.19047619047619052,0,0,1,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
336,122250,1740,7308,0.28571428571428564,936.0,88.47671232876712,1.0,1,0,1,0,236,0.28571428571428564,-0.047619047619047616,0.0,-0.7142857142857142,1,0,2,0,1,1,1,0,4,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
548,377500,1746,14892,0.857142857142857,426.0,3.750684931506849,3.0,2,0,4,0,39,-0.1428571428571429,0.5238095238095237,1320.0,-0.1428571428571429,2,0,3,2,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1839,172500,1320,16500,0.42857142857142855,270.0,38.35616438356164,2.0,2,0,3,0,20,0.09523809523809518,0.09523809523809529,962.0,0.09523809523809518,1,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2294,300000,1786,14860,0.7142857142857142,240.0,6.419178082191781,3.0,2,0,4,0,35,0.04761904761904756,0.38095238095238093,1538.0,0.04761904761904756,1,0,3,1,0,0,1,0,1,7,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,125600,1079,5190,0.5714285714285714,570.0,60.04109589041096,1.0,1,0,1,0,0,0.23809523809523803,0.23809523809523814,0.0,0.23809523809523803,1,0,2,1,1,1,1,0,11,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2408,279500,1828,12782,0.7142857142857142,462.0,7.419178082191781,2.0,2,0,4,0,144,0.04761904761904756,0.38095238095238093,1360.0,0.04761904761904756,1,0,3,1,0,0,1,0,1,5,0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,236000,1949,9938,0.5714285714285714,300.0,17.424657534246574,2.0,2,1,1,0,90,-0.09523809523809523,0.23809523809523814,750.0,-0.09523809523809523,1,0,3,0,0,0,1,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
580,99500,918,7892,0.42857142857142855,918.0,31.26849315068493,1.0,2,0,1,0,0,0.09523809523809518,0.09523809523809529,0.0,0.09523809523809518,1,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1489,137500,1513,6120,0.28571428571428564,939.0,87.3890410958904,1.0,1,1,2,0,150,-0.04761904761904773,-0.5476190476190477,0.0,-0.04761904761904773,0,0,4,0,1,1,1,0,4,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1704,154000,1626,2448,0.5714285714285714,191.0,5.753424657534247,2.0,2,1,1,0,27,-0.09523809523809523,0.23809523809523814,573.0,-0.09523809523809523,0,0,2,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
431,135000,1656,10410,0.28571428571428564,660.0,93.64657534246577,1.0,2,1,1,0,140,-0.04761904761904773,-0.3809523809523809,0.0,-0.04761904761904773,0,0,3,0,1,1,1,0,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1189,135000,925,8125,0.28571428571428564,652.0,43.52602739726027,2.0,1,0,1,0,0,-0.380952380952381,-0.3809523809523809,260.0,-0.04761904761904773,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1229,197900,1724,17871,0.42857142857142855,1152.0,42.44383561643836,2.0,1,1,3,0,0,0.09523809523809518,0.09523809523809529,528.0,0.09523809523809518,1,0,3,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,149000,1094,12450,0.28571428571428564,365.0,4.331506849315068,2.0,1,0,1,0,0,-0.380952380952381,-0.047619047619047616,729.0,-0.380952380952381,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1979,94000,1020,6342,0.28571428571428564,780.0,135.4191780821918,0.0,1,0,1,0,176,-0.04761904761904773,-0.5476190476190477,0.0,-0.04761904761904773,0,0,2,0,0,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
212,302000,2810,9572,0.7142857142857142,971.0,17.424657534246574,2.0,2,1,1,0,0,0.04761904761904756,0.38095238095238093,482.0,0.04761904761904756,1,0,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2085,168500,1350,9020,0.42857142857142855,624.0,44.44657534246576,2.0,1,1,4,0,0,0.09523809523809518,0.09523809523809529,624.0,0.09523809523809518,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064,136900,1855,9525,0.42857142857142855,994.0,52.78356164383562,1.0,2,0,1,0,0,0.09523809523809518,0.2619047619047619,0.0,0.09523809523809518,0,0,4,1,1,1,1,0,11,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1245,91000,988,1596,0.14285714285714285,0.0,36.85753424657534,1.0,1,0,4,0,101,-0.19047619047619052,-0.1904761904761904,462.0,-0.19047619047619052,0,0,2,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
75,159000,1256,8000,0.28571428571428564,1256.0,49.36438356164384,1.0,1,1,1,0,240,-0.04761904761904773,-0.21428571428571436,0.0,-0.380952380952381,0,0,3,0,1,1,1,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1906,122600,1323,9184,0.28571428571428564,780.0,60.53972602739726,2.0,1,0,1,0,0,-0.04761904761904773,-0.3809523809523809,0.0,-0.04761904761904773,0,0,3,0,0,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1312,150000,1495,12890,0.42857142857142855,1495.0,19.50958904109589,2.0,2,0,1,0,192,0.09523809523809518,0.09523809523809529,0.0,0.09523809523809518,1,0,3,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2242,137900,2136,10680,0.28571428571428564,2136.0,55.78630136986301,2.0,2,0,1,0,30,-0.04761904761904773,0.28571428571428564,0.0,-0.04761904761904773,0,0,4,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031,217000,1494,9236,0.42857142857142855,279.0,9.501369863013698,2.0,2,0,4,0,27,0.09523809523809518,0.09523809523809529,1200.0,-0.23809523809523808,0,0,3,1,0,0,0,0,1,10,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2147,138500,908,12172,0.28571428571428564,822.0,67.79452054794521,2.0,1,0,1,0,216,-0.04761904761904773,-0.3809523809523809,0.0,-0.04761904761904773,0,0,2,0,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
247,139400,1108,7449,0.5714285714285714,637.0,77.46575342465754,1.0,1,0,1,0,205,0.23809523809523803,-0.09523809523809512,0.0,-0.09523809523809523,1,0,3,0,0,1,1,0,4,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1547,147000,1322,2308,0.42857142857142855,598.0,35.43835616438356,2.0,2,1,1,0,0,0.09523809523809518,0.09523809523809529,257.0,0.09523809523809518,1,0,3,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
186,85000,641,7030,0.14285714285714285,641.0,81.21643835616439,1.0,1,0,1,0,70,-0.19047619047619052,-0.35714285714285715,0.0,0.14285714285714285,0,0,2,0,0,1,0,0,5,0,0,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
668,235000,1525,9100,0.5714285714285714,125.0,6.671232876712328,2.0,2,0,3,0,36,-0.09523809523809523,0.23809523809523814,1400.0,-0.09523809523809523,0,0,3,1,0,0,0,0,1,10,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1359,105000,864,7000,0.28571428571428564,864.0,44.11506849315069,1.0,1,0,1,0,0,-0.04761904761904773,-0.21428571428571436,0.0,-0.04761904761904773,0,0,3,0,1,1,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1336,128900,1378,4080,0.42857142857142855,901.0,74.46575342465754,1.0,1,0,1,0,40,0.09523809523809518,-0.4047619047619047,0.0,-0.23809523809523808,0,0,3,0,1,1,1,0,4,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8,140000,1072,3675,0.42857142857142855,80.0,2.328767123287671,2.0,1,0,4,0,44,0.09523809523809518,0.09523809523809529,467.0,-0.23809523809523808,0,0,2,1,0,0,1,0,3,0,0,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1075,197500,1381,9360,0.42857142857142855,179.0,38.18904109589041,2.0,1,1,1,0,0,0.09523809523809518,-0.23809523809523797,982.0,-0.23809523809523808,1,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1421,134500,1008,8923,0.28571428571428564,1008.0,54.36438356164384,1.0,1,0,1,0,18,-0.04761904761904773,-0.3809523809523809,0.0,-0.380952380952381,0,0,2,0,1,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
631,129000,912,8169,0.28571428571428564,477.0,41.52328767123288,1.0,1,0,1,0,0,-0.04761904761904773,-0.3809523809523809,435.0,-0.380952380952381,0,0,3,0,1,1,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1875,165000,1224,4500,0.42857142857142855,341.0,10.421917808219176,2.0,2,0,1,0,304,0.09523809523809518,0.09523809523809529,883.0,0.09523809523809518,0,0,2,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2151,132500,970,8480,0.28571428571428564,340.0,44.52602739726027,2.0,1,0,1,0,216,-0.04761904761904773,-0.21428571428571436,630.0,-0.04761904761904773,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1105,181000,1504,3182,0.5714285714285714,1330.0,4.331506849315068,2.0,2,0,1,0,0,-0.09523809523809523,0.23809523809523814,16.0,-0.09523809523809523,1,0,1,2,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32,207000,1848,13053,0.42857142857142855,833.0,85.47397260273972,2.0,1,1,1,0,220,0.09523809523809518,-0.23809523809523797,0.0,-0.23809523809523808,1,0,4,0,0,1,1,0,4,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
134,200000,1861,13450,0.5714285714285714,216.0,4.416438356164384,2.0,2,1,1,0,91,-0.09523809523809523,0.23809523809523814,700.0,-0.09523809523809523,0,0,3,1,0,0,0,0,1,10,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
